age,games,minutes,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,shots,shots_on_target,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,season,ID,Points,Position,xG,xA,key_passes,npxG,xGChain,xGBuildup
28,10,714,0,0,0,0,0,0,1,0,0.7,0.8,24.0,26.0,31.0,2,0,0.0,0.0,15.4,0.0,0.04,-0.1,-0.1,208.0,332.0,3676.0,1922.0,92.0,115.0,80.0,87.0,140.0,62.1,23.0,51.0,45.1,1.1,-0.7,7.0,20.0,7.0,5.0,20.0,14.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,14,11.0,5.0,3.0,9.0,12.0,3.0,10.0,4.0,6.0,10,29.0,14.0,0.0,440.0,24.0,113.0,204.0,136.0,10.0,440.0,31.0,14.0,16.0,212.0,1510.0,713.0,18.0,3.0,18.0,10.0,206.0,2023,2639,404.0,2,0.0547950835898518,0.9205867797136308,7,0.0547950835898518,1.775374710559845,0.8967659529298544
20,13,350,1,0,1,1,0,0,1,0,0.3,1.2,9.0,12.0,32.0,6,3,0.17,0.33,20.5,0.0,0.15,0.1,0.1,119.0,147.0,1649.0,396.0,68.0,76.0,89.5,42.0,53.0,79.2,4.0,10.0,40.0,0.3,-0.3,4.0,7.0,4.0,0.0,19.0,13.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4,7.0,4.0,0.0,6.0,11.0,5.0,10.0,0.0,10.0,11,22.0,5.0,0.0,222.0,4.0,36.0,92.0,96.0,12.0,222.0,15.0,6.0,5.0,125.0,718.0,327.0,8.0,3.0,12.0,9.0,139.0,2023,3191,356.0,3,0.8579592490568757,0.414636168628931,4,0.8579592490568757,2.772024501115084,1.513357475399971
30,15,1186,4,3,7,1,3,3,5,0,3.2,4.6,36.0,130.0,47.0,37,10,0.03,0.1,26.3,4.0,0.04,0.3,-0.3,582.0,885.0,10942.0,4363.0,255.0,335.0,76.1,228.0,326.0,69.9,85.0,173.0,49.1,4.1,-0.2,42.0,86.0,36.0,9.0,91.0,55.0,23.0,3.0,6.0,3.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,25.0,17,11.0,11.0,3.0,14.0,38.0,24.0,15.0,1.0,14.0,12,37.0,6.0,0.0,1041.0,13.0,112.0,621.0,317.0,19.0,1038.0,20.0,9.0,8.0,553.0,2923.0,1533.0,29.0,0.0,15.0,20.0,653.0,2023,619,1793.0,3,3.785417841747403,4.297752521932125,41,1.5120878219604492,5.726692333817482,3.610508340410888
32,16,1319,0,0,0,0,0,0,2,0,0.1,0.8,16.0,84.0,12.0,2,1,0.0,0.0,18.8,0.0,0.34,-0.7,-0.7,813.0,939.0,17137.0,7528.0,237.0,252.0,94.0,413.0,460.0,89.8,146.0,201.0,72.6,0.4,-0.1,2.0,79.0,11.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,10,7.0,7.0,0.0,8.0,13.0,5.0,16.0,13.0,3.0,9,23.0,54.0,0.0,1051.0,89.0,474.0,539.0,43.0,1.0,1051.0,6.0,5.0,1.0,629.0,3294.0,1909.0,7.0,0.0,4.0,1.0,718.0,2023,477,1201.0,2,0.5846300553530455,0.1050210408866405,2,0.5846300553530455,6.31321607157588,5.66809032484889
31,10,495,2,3,5,1,1,1,0,1,1.4,2.5,4.0,20.0,44.0,12,4,0.08,0.25,19.1,0.0,0.09,0.1,-0.1,94.0,150.0,1385.0,514.0,57.0,73.0,78.1,25.0,42.0,59.5,6.0,16.0,37.5,1.0,1.6,6.0,8.0,12.0,3.0,15.0,12.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,5,3.0,3.0,6.0,3.0,9.0,6.0,3.0,0.0,3.0,3,15.0,3.0,0.0,209.0,3.0,34.0,81.0,95.0,21.0,208.0,6.0,3.0,3.0,116.0,506.0,158.0,3.0,3.0,17.0,8.0,142.0,2023,579,503.0,4,2.09728667140007,1.4039343893527985,6,1.3395099341869354,2.899271611124277,0.5524430451914668
21,15,1038,0,1,1,0,0,0,2,0,0.8,0.9,14.0,38.0,36.0,4,1,0.0,0.0,20.9,0.0,0.03,-0.1,-0.1,433.0,619.0,7934.0,2887.0,188.0,228.0,82.5,177.0,248.0,71.4,59.0,110.0,53.6,1.1,0.2,10.0,36.0,14.0,7.0,19.0,14.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,9,15.0,5.0,3.0,16.0,26.0,10.0,14.0,5.0,9.0,12,35.0,29.0,0.0,751.0,48.0,244.0,360.0,153.0,13.0,751.0,25.0,11.0,13.0,396.0,2083.0,956.0,11.0,1.0,17.0,6.0,403.0,2023,2946,960.0,2,0.1282225269824266,0.4940361436456442,10,0.1282225269824266,3.309379164129496,2.9832700192928314
27,11,835,3,3,6,3,0,0,1,0,3.6,6.1,58.0,43.0,135.0,26,6,0.12,0.5,16.8,0.0,0.09,0.6,0.6,354.0,438.0,5565.0,1065.0,185.0,218.0,84.9,142.0,158.0,89.9,18.0,32.0,56.3,3.7,-0.6,24.0,11.0,26.0,7.0,51.0,41.0,0.0,6.0,2.0,2.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,11.0,6,5.0,3.0,3.0,8.0,13.0,5.0,12.0,1.0,11.0,2,13.0,5.0,0.0,558.0,4.0,62.0,178.0,324.0,64.0,558.0,50.0,22.0,24.0,403.0,2889.0,1574.0,29.0,28.0,21.0,17.0,454.0,2023,1774,1717.0,3,2.635092005133629,3.392647285014391,24,2.635092005133629,9.73728659003973,5.7506640665233135
34,10,633,0,0,0,0,0,0,2,1,0.1,0.2,6.0,39.0,1.0,3,0,0.0,0.0,11.0,0.0,0.05,-0.1,-0.1,329.0,400.0,6707.0,3142.0,108.0,120.0,90.0,163.0,190.0,85.8,51.0,79.0,64.6,0.5,-0.1,3.0,35.0,7.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11,9.0,13.0,0.0,6.0,10.0,4.0,8.0,4.0,4.0,9,31.0,26.0,0.0,484.0,42.0,227.0,230.0,28.0,4.0,484.0,2.0,2.0,0.0,270.0,1613.0,821.0,1.0,0.0,3.0,2.0,296.0,2023,2463,359.0,3,0.1055134963244199,0.1065608672797679,3,0.1055134963244199,1.988809491507709,1.8822486540302636
26,15,1016,0,2,2,0,0,0,2,0,2.4,2.7,42.0,57.0,48.0,8,2,0.0,0.0,15.7,0.0,0.04,-0.3,-0.3,704.0,809.0,10391.0,2795.0,406.0,448.0,90.6,271.0,297.0,91.2,19.0,25.0,76.0,2.6,-0.4,14.0,47.0,10.0,4.0,33.0,26.0,3.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,28.0,17,10.0,11.0,7.0,14.0,27.0,13.0,24.0,4.0,20.0,12,40.0,9.0,1.0,927.0,16.0,193.0,507.0,238.0,31.0,927.0,34.0,16.0,16.0,589.0,3092.0,1681.0,27.0,13.0,11.0,10.0,643.0,2023,2038,1511.0,3,0.4519633231684565,2.3356190733611584,15,0.4519633231684565,10.031616862863302,8.209100726991892
26,3,181,0,0,0,0,0,0,1,0,0.2,0.2,3.0,11.0,9.0,1,0,0.0,0.0,24.2,0.0,0.04,0.0,0.0,89.0,109.0,1438.0,341.0,46.0,54.0,85.2,38.0,41.0,92.7,4.0,6.0,66.7,0.2,-0.2,1.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1,2.0,2.0,0.0,126.0,8.0,21.0,80.0,25.0,3.0,126.0,1.0,0.0,1.0,69.0,359.0,89.0,4.0,1.0,1.0,3.0,85.0,2023,3143,97.0,3,0.0206534042954444,0.1418213844299316,1,0.0206534042954444,1.4488543719053268,1.3070329874753952
23,14,1249,2,0,2,2,0,0,4,0,0.5,2.6,9.0,48.0,21.0,17,5,0.12,0.4,14.4,0.0,0.13,-0.1,-0.1,371.0,494.0,6016.0,1727.0,177.0,222.0,79.7,156.0,197.0,79.2,29.0,45.0,64.4,0.5,-0.5,9.0,40.0,7.0,2.0,27.0,19.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,21,8.0,17.0,4.0,10.0,22.0,12.0,25.0,10.0,15.0,25,54.0,21.0,0.0,676.0,30.0,186.0,374.0,123.0,33.0,676.0,15.0,7.0,7.0,264.0,1041.0,444.0,6.0,2.0,20.0,6.0,357.0,2023,2335,999.0,3,2.629537217319012,0.4595140758901834,9,2.629537217319012,5.959366969764233,3.772054053843021
31,16,1120,2,0,2,2,0,0,3,0,0.7,1.9,11.0,52.0,55.0,13,7,0.15,0.29,14.5,0.0,0.09,0.8,0.8,323.0,420.0,4789.0,1388.0,180.0,216.0,83.3,110.0,138.0,79.7,19.0,36.0,52.8,0.7,-0.7,13.0,38.0,4.0,1.0,29.0,25.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,7,4.0,7.0,1.0,5.0,23.0,18.0,13.0,1.0,12.0,15,27.0,12.0,0.0,553.0,15.0,83.0,301.0,173.0,35.0,553.0,24.0,10.0,10.0,245.0,1128.0,442.0,9.0,0.0,26.0,13.0,373.0,2023,2476,755.0,3,1.564097959548235,0.7829289762303233,13,1.564097959548235,3.879604091867805,1.9443842843174932
28,11,831,2,1,3,2,0,0,0,0,1.3,3.8,27.0,55.0,30.0,27,7,0.07,0.29,16.4,0.0,0.09,-0.5,-0.5,496.0,558.0,7710.0,1969.0,261.0,285.0,91.6,196.0,215.0,91.2,28.0,36.0,77.8,2.1,-0.3,7.0,56.0,13.0,0.0,22.0,19.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,7,5.0,3.0,3.0,5.0,16.0,11.0,12.0,0.0,12.0,11,22.0,13.0,0.0,656.0,27.0,148.0,354.0,160.0,33.0,656.0,10.0,5.0,4.0,393.0,2307.0,1305.0,16.0,0.0,7.0,5.0,489.0,2023,660,1497.0,3,2.344646565616131,1.6343614552170038,7,2.344646565616131,8.534005053341389,5.928051978349686
18,2,17,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,84.0,38.0,2.0,3.0,66.7,1.0,4.0,25.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0,2.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,1.0,14.0,2.0,1.0,1.0,9.0,49.0,27.0,1.0,1.0,2.0,0.0,8.0,2023,6060,-8.0,3,0.0,0.0,0,0.0,0.0,0.0
30,13,756,1,1,2,1,0,0,4,0,1.1,2.5,31.0,36.0,29.0,13,1,0.08,1.0,18.8,0.0,0.1,-0.4,-0.4,292.0,365.0,4814.0,1163.0,142.0,160.0,88.8,122.0,146.0,83.6,24.0,43.0,55.8,1.3,-0.1,8.0,23.0,8.0,2.0,15.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,12,13.0,7.0,1.0,6.0,21.0,15.0,11.0,0.0,11.0,7,28.0,4.0,0.0,459.0,10.0,90.0,246.0,128.0,13.0,459.0,22.0,9.0,12.0,293.0,1815.0,896.0,25.0,3.0,19.0,3.0,334.0,2023,624,571.0,3,2.077110191807151,1.1441732123494148,8,2.077110191807151,4.729566667228937,1.662931356579065
36,7,460,1,0,1,0,1,1,0,0,0.3,0.3,0.0,21.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,190.0,248.0,4063.0,1911.0,51.0,58.0,87.9,105.0,118.0,89.0,31.0,67.0,46.3,0.1,-0.3,2.0,17.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5,2.0,4.0,0.0,4.0,4.0,0.0,5.0,3.0,2.0,7,13.0,16.0,0.0,292.0,20.0,122.0,157.0,15.0,1.0,291.0,2.0,1.0,1.0,161.0,582.0,287.0,0.0,0.0,2.0,0.0,176.0,2023,7288,261.0,2,0.75777667760849,0.293448694050312,2,0.0,1.4568561688065529,1.4568561688065529
21,5,43,0,0,0,0,0,0,0,0,0.0,0.0,1.0,2.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,303.0,117.0,20.0,22.0,90.9,4.0,5.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3,2.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,1,6.0,1.0,0.0,38.0,1.0,14.0,19.0,5.0,0.0,38.0,0.0,0.0,0.0,13.0,56.0,13.0,0.0,0.0,1.0,0.0,15.0,2023,7257,44.0,2,0.0,0.0,0,0.0,0.0,0.0
27,15,1314,8,8,16,8,0,0,2,0,8.1,16.8,84.0,71.0,178.0,46,22,0.17,0.36,16.8,5.0,0.19,-0.6,-0.6,529.0,662.0,7883.0,1935.0,317.0,362.0,87.6,149.0,178.0,83.7,40.0,68.0,58.8,6.8,-0.1,49.0,24.0,26.0,1.0,96.0,63.0,16.0,8.0,4.0,4.0,1.0,14.0,9.0,2.0,1.0,1.0,0.0,1.0,10.0,5,4.0,4.0,2.0,4.0,11.0,7.0,9.0,0.0,9.0,3,13.0,2.0,0.0,856.0,3.0,63.0,265.0,546.0,90.0,856.0,114.0,63.0,44.0,591.0,4935.0,2746.0,55.0,31.0,35.0,29.0,667.0,2023,1222,3489.0,3,8.38327126391232,8.811461601406336,49,8.38327126391232,20.863577410578728,7.535682894289494
21,5,106,0,0,0,0,0,0,1,0,0.0,0.2,2.0,2.0,2.0,3,0,0.0,0.0,19.4,0.0,0.06,-0.2,-0.2,32.0,41.0,481.0,131.0,16.0,17.0,94.1,11.0,15.0,73.3,2.0,4.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,3.0,1.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,1,5.0,0.0,0.0,56.0,2.0,20.0,22.0,14.0,1.0,56.0,2.0,0.0,1.0,27.0,182.0,69.0,3.0,0.0,0.0,1.0,32.0,2023,2832,22.0,3,0.1221713367849588,0.0,0,0.1221713367849588,0.2230807542800903,0.115456597879529
25,16,1122,2,2,4,1,1,1,2,0,1.8,3.4,28.0,59.0,75.0,19,5,0.05,0.2,22.9,2.0,0.08,-0.4,-0.6,356.0,489.0,5453.0,1411.0,176.0,211.0,83.4,141.0,180.0,78.3,19.0,43.0,44.2,1.9,0.2,17.0,35.0,15.0,0.0,40.0,32.0,2.0,0.0,3.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,17.0,9,7.0,10.0,0.0,5.0,16.0,11.0,11.0,1.0,10.0,4,21.0,7.0,0.0,616.0,10.0,81.0,290.0,254.0,34.0,615.0,23.0,14.0,6.0,381.0,2380.0,921.0,20.0,5.0,38.0,14.0,450.0,2023,7243,1033.0,3,2.4954834701493382,1.748686522245407,17,1.7377067701891065,6.163754755631089,4.068894209340215
27,16,1004,1,3,4,1,0,0,3,0,0.9,2.9,7.0,21.0,47.0,27,9,0.04,0.11,16.5,0.0,0.07,-1.0,-1.0,170.0,245.0,2516.0,568.0,104.0,130.0,80.0,52.0,78.0,66.7,11.0,23.0,47.8,0.5,2.1,13.0,11.0,3.0,0.0,28.0,22.0,0.0,0.0,3.0,3.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,7.0,3,0.0,4.0,3.0,3.0,7.0,4.0,3.0,1.0,2.0,2,9.0,11.0,0.0,337.0,14.0,40.0,163.0,137.0,32.0,337.0,14.0,5.0,7.0,168.0,728.0,289.0,4.0,1.0,14.0,13.0,221.0,2023,3232,795.0,4,2.4849715530872345,1.072231588885188,13,2.4849715530872345,4.880768997594714,1.670999612659216
18,1,20,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,1.0,2,0,0.0,0.0,7.2,0.0,0.55,-0.9,-0.9,9.0,14.0,109.0,8.0,6.0,9.0,66.7,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,3.0,0.0,0.0,20.0,0.0,4.0,5.0,12.0,3.0,20.0,0.0,0.0,0.0,12.0,49.0,27.0,0.0,0.0,1.0,1.0,14.0,2023,7316,6.0,3,0.8934257626533508,0.0,0,0.8934257626533508,1.489156723022461,0.5957310199737549
29,16,1171,5,1,6,4,1,1,2,0,1.6,6.0,14.0,24.0,74.0,18,10,0.22,0.4,12.6,0.0,0.24,-0.2,-0.4,278.0,415.0,3769.0,821.0,169.0,235.0,71.9,74.0,106.0,69.8,12.0,16.0,75.0,1.4,-0.6,20.0,21.0,6.0,0.0,35.0,28.0,0.0,0.0,4.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,13,9.0,6.0,4.0,2.0,8.0,6.0,9.0,1.0,8.0,9,28.0,15.0,0.0,543.0,22.0,79.0,249.0,220.0,51.0,542.0,13.0,7.0,5.0,303.0,1305.0,521.0,7.0,2.0,28.0,7.0,389.0,2023,2176,1310.0,4,4.419737920165062,1.5649978294968605,20,3.6619612723588943,5.315106436610222,1.6348582552745938
26,6,305,0,0,0,0,0,0,1,0,0.4,0.5,2.0,8.0,11.0,5,1,0.0,0.0,23.9,0.0,0.03,-0.1,-0.1,84.0,118.0,1349.0,417.0,40.0,53.0,75.5,34.0,44.0,77.3,7.0,12.0,58.3,0.1,-0.4,3.0,8.0,0.0,0.0,9.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5,2.0,3.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,2,8.0,7.0,0.0,156.0,11.0,40.0,81.0,36.0,9.0,156.0,2.0,0.0,2.0,71.0,300.0,159.0,4.0,1.0,3.0,1.0,87.0,2023,2814,106.0,3,0.1426801178604364,0.081857893615961,2,0.1426801178604364,0.8668776024132967,0.6423396207392216
29,13,878,1,0,1,1,0,2,2,0,0.7,3.6,3.0,11.0,57.0,19,4,0.05,0.25,12.6,0.0,0.15,-3.5,-1.9,189.0,257.0,2621.0,287.0,102.0,133.0,76.7,56.0,77.0,72.7,11.0,14.0,78.6,1.2,-0.7,11.0,10.0,1.0,0.0,21.0,17.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,1.0,1.0,0.0,1.0,6.0,5.0,5.0,1.0,4.0,0,2.0,4.0,0.0,352.0,3.0,28.0,177.0,148.0,58.0,350.0,8.0,1.0,6.0,157.0,516.0,139.0,3.0,1.0,24.0,7.0,268.0,2023,4600,262.0,4,4.710389189422131,0.6369216367602348,10,3.194835774600506,4.432255767285824,0.9860511589795352
25,10,302,1,1,2,1,0,0,2,0,0.8,3.0,4.0,10.0,19.0,11,4,0.09,0.25,16.2,0.0,0.2,-1.2,-1.2,61.0,98.0,832.0,271.0,31.0,42.0,73.8,22.0,33.0,66.7,2.0,9.0,22.2,0.9,0.2,6.0,3.0,4.0,1.0,12.0,8.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3,2.0,2.0,1.0,3.0,7.0,4.0,5.0,0.0,5.0,2,7.0,1.0,0.0,144.0,1.0,11.0,56.0,80.0,16.0,144.0,15.0,8.0,5.0,83.0,393.0,145.0,4.0,1.0,7.0,5.0,92.0,2023,2533,294.0,3,2.2446260591968894,0.6135645192116499,5,2.2446260591968894,4.048286265693605,1.2443059459328651
27,13,781,1,0,1,1,0,0,3,0,0.4,0.9,11.0,58.0,7.0,2,2,0.5,0.5,13.0,0.0,0.27,0.5,0.5,632.0,700.0,11808.0,3715.0,210.0,228.0,92.1,369.0,390.0,94.6,48.0,69.0,69.6,0.8,-0.4,4.0,53.0,6.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7,5.0,4.0,1.0,4.0,11.0,7.0,11.0,4.0,7.0,4,14.0,35.0,0.0,779.0,55.0,258.0,476.0,47.0,5.0,779.0,0.0,0.0,0.0,517.0,2416.0,1467.0,7.0,0.0,1.0,0.0,579.0,2023,1333,1073.0,2,0.9500119760632516,0.4125363305211067,4,0.9500119760632516,4.331348687410355,4.219643443822861
31,12,853,0,0,0,0,0,0,2,0,0.2,0.5,3.0,27.0,18.0,4,2,0.0,0.0,20.1,0.0,0.09,-0.4,-0.4,316.0,404.0,5379.0,1771.0,156.0,171.0,91.2,128.0,165.0,77.6,28.0,54.0,51.9,0.2,-0.2,2.0,32.0,1.0,0.0,8.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10,14.0,5.0,1.0,11.0,17.0,6.0,14.0,8.0,6.0,13,33.0,21.0,0.0,496.0,44.0,162.0,237.0,97.0,5.0,496.0,8.0,3.0,2.0,218.0,844.0,307.0,5.0,0.0,4.0,5.0,244.0,2023,1257,663.0,2,0.384469585493207,0.0939950142055749,2,0.384469585493207,2.231490448117256,1.86586382240057
27,15,1113,1,1,2,1,0,0,5,0,1.4,1.7,31.0,29.0,38.0,7,1,0.14,1.0,20.9,0.0,0.05,0.7,0.7,376.0,513.0,6354.0,2274.0,191.0,214.0,89.3,143.0,210.0,68.1,34.0,58.0,58.6,1.7,-0.4,9.0,21.0,10.0,6.0,24.0,17.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,19,13.0,13.0,3.0,9.0,20.0,11.0,12.0,2.0,10.0,11,40.0,28.0,0.0,641.0,39.0,191.0,292.0,172.0,7.0,641.0,20.0,13.0,5.0,295.0,1977.0,1033.0,23.0,1.0,15.0,7.0,308.0,2023,2651,829.0,2,0.3265613839030266,1.1541075389832258,10,0.3265613839030266,3.0292494259774685,1.7626251019537449
39,3,37,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,531.0,285.0,8.0,8.0,100.0,13.0,14.0,92.9,3.0,4.0,75.0,0.2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,29.0,5.0,16.0,12.0,1.0,0.0,29.0,0.0,0.0,0.0,18.0,87.0,44.0,1.0,0.0,0.0,0.0,19.0,2023,285,95.0,2,0.0,0.0,0,0.0,0.0479065552353858,0.0479065552353858
32,11,718,1,0,1,1,0,0,2,0,0.0,0.7,2.0,22.0,1.0,6,1,0.17,1.0,9.5,0.0,0.12,0.3,0.3,351.0,409.0,6620.0,1900.0,110.0,123.0,89.4,205.0,224.0,91.5,31.0,50.0,62.0,0.1,0.0,0.0,26.0,2.0,1.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10,7.0,4.0,1.0,5.0,5.0,0.0,9.0,6.0,3.0,12,24.0,21.0,0.0,474.0,47.0,214.0,234.0,28.0,8.0,474.0,1.0,1.0,0.0,248.0,1043.0,587.0,6.0,0.0,5.0,0.0,313.0,2023,1138,666.0,2,0.947499668225646,0.0,0,0.947499668225646,2.2226775996387005,2.2226775996387005
25,12,1027,0,0,0,0,0,0,3,0,0.0,0.0,0.0,30.0,2.0,2,0,0.0,0.0,31.3,0.0,0.02,0.0,0.0,484.0,563.0,10144.0,3235.0,123.0,132.0,93.2,295.0,315.0,93.7,64.0,105.0,61.0,0.2,0.0,0.0,25.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16,18.0,8.0,0.0,20.0,29.0,9.0,27.0,17.0,10.0,14,40.0,55.0,0.0,705.0,107.0,391.0,308.0,17.0,2.0,705.0,4.0,3.0,1.0,394.0,1757.0,877.0,3.0,0.0,6.0,3.0,426.0,2023,1996,873.0,2,0.0351895224303007,0.0,0,0.0351895224303007,1.1922758482396605,1.1570863239467144
26,12,519,1,0,1,1,0,0,2,0,0.7,2.4,15.0,25.0,39.0,33,8,0.03,0.13,21.6,4.0,0.05,-0.8,-0.8,135.0,213.0,2378.0,877.0,68.0,82.0,82.9,40.0,71.0,56.3,20.0,44.0,45.5,1.3,-0.7,8.0,20.0,9.0,2.0,23.0,11.0,4.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1,2.0,2.0,1.0,1.0,5.0,4.0,6.0,0.0,6.0,1,6.0,1.0,0.0,309.0,2.0,35.0,115.0,163.0,29.0,309.0,25.0,13.0,9.0,168.0,1058.0,513.0,8.0,7.0,24.0,7.0,216.0,2023,2092,446.0,3,1.8511630780994888,1.1669445848092437,8,1.8511630780994888,2.998797066509724,0.583476010710001
