age,games,minutes,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,shots,shots_on_target,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,season,ID,Points,Position,xG,xA,key_passes,npxG,xGChain,xGBuildup
23,16,860,0,0,0,0,0,0,0,0,0.2,0.6,15.0,26.0,18.0,7,1,0.0,0.0,23.5,0.0,0.06,-0.4,-0.4,205.0,274.0,3141.0,695.0,108.0,131.0,82.4,81.0,97.0,83.5,9.0,23.0,39.1,0.6,-0.2,3.0,22.0,4.0,1.0,10.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,9,7.0,12.0,2.0,6.0,14.0,8.0,12.0,2.0,10.0,4,25.0,11.0,0.0,391.0,15.0,90.0,189.0,125.0,14.0,391.0,32.0,9.0,14.0,203.0,1157.0,523.0,12.0,4.0,21.0,13.0,212.0,2022,3187,648.0,3,0.2498992728069424,0.1858521960675716,3,0.2498992728069424,1.6131413141265512,1.2176516447216272
20,26,1693,2,1,3,2,0,0,1,0,1.2,2.4,20.0,115.0,63.0,15,4,0.13,0.5,17.6,0.0,0.08,0.9,0.9,798.0,968.0,12339.0,3797.0,406.0,469.0,86.6,315.0,356.0,88.5,45.0,79.0,57.0,1.8,-0.2,15.0,82.0,17.0,3.0,32.0,30.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,30.0,17,11.0,15.0,4.0,9.0,23.0,14.0,32.0,6.0,26.0,9,39.0,16.0,2.0,1142.0,33.0,262.0,643.0,245.0,32.0,1142.0,28.0,15.0,13.0,627.0,2487.0,1191.0,15.0,6.0,26.0,7.0,773.0,2021,2694,1493.0,3,0.8550984188914299,1.5762554928660393,15,0.8550984188914299,10.522518062964082,8.75502672791481
21,20,704,1,1,2,1,0,0,1,0,0.5,0.8,4.0,34.0,16.0,7,3,0.14,0.33,22.1,0.0,0.04,0.7,0.7,279.0,363.0,4425.0,1193.0,154.0,183.0,84.2,93.0,111.0,83.8,22.0,34.0,64.7,0.6,0.5,3.0,26.0,5.0,0.0,16.0,14.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,12,9.0,13.0,4.0,8.0,12.0,4.0,12.0,2.0,10.0,10,36.0,14.0,0.0,466.0,17.0,106.0,243.0,121.0,11.0,466.0,7.0,3.0,3.0,226.0,951.0,357.0,7.0,0.0,15.0,11.0,266.0,2022,2694,696.0,3,0.2448204951360821,0.8041299879550934,2,0.2448204951360821,3.2991620153188705,2.648747604340315
20,24,1286,1,1,2,1,0,0,1,0,1.6,2.5,47.0,40.0,74.0,15,7,0.07,0.14,19.7,0.0,0.06,0.1,0.1,455.0,683.0,7020.0,2807.0,236.0,301.0,78.4,183.0,268.0,68.3,25.0,57.0,43.9,2.4,-0.6,8.0,27.0,14.0,4.0,24.0,18.0,0.0,1.0,0.0,5.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,36.0,25,22.0,11.0,3.0,15.0,34.0,19.0,19.0,1.0,18.0,15,51.0,26.0,0.0,879.0,31.0,263.0,373.0,265.0,43.0,879.0,63.0,22.0,33.0,410.0,2879.0,1677.0,26.0,15.0,31.0,9.0,433.0,2022,2863,1016.0,3,1.006381593644619,1.4539695186540484,8,1.006381593644619,4.798351685516536,2.471011712215841
25,31,2033,2,1,3,2,0,0,4,0,2.6,3.2,20.0,90.0,41.0,10,4,0.2,0.5,16.1,0.0,0.06,1.4,1.4,815.0,1140.0,16732.0,7645.0,304.0,360.0,84.4,341.0,461.0,74.0,150.0,262.0,57.3,2.3,-1.6,21.0,85.0,29.0,15.0,50.0,34.0,11.0,1.0,2.0,2.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,58.0,33,32.0,20.0,6.0,28.0,42.0,14.0,28.0,4.0,24.0,54,112.0,40.0,0.0,1370.0,81.0,458.0,667.0,261.0,20.0,1370.0,21.0,9.0,11.0,667.0,3023.0,1468.0,16.0,1.0,14.0,8.0,681.0,2022,3470,1886.0,2,0.4756427016109228,2.8494056733325124,21,0.4756427016109228,6.216136714443564,3.4933305028826
30,34,2617,2,5,7,2,0,0,2,0,1.6,2.9,28.0,73.0,109.0,17,6,0.12,0.33,17.0,0.0,0.08,0.7,0.7,1085.0,1422.0,17239.0,5726.0,559.0,641.0,87.2,428.0,536.0,79.9,66.0,150.0,44.0,1.7,3.4,22.0,56.0,18.0,8.0,40.0,37.0,1.0,1.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,46.0,27,19.0,20.0,7.0,31.0,58.0,27.0,30.0,6.0,24.0,22,68.0,63.0,0.0,1687.0,92.0,569.0,767.0,361.0,34.0,1687.0,24.0,13.0,11.0,808.0,3566.0,1560.0,21.0,1.0,30.0,17.0,966.0,2022,1858,1859.0,2,1.531110094860196,1.6596507895737886,22,1.531110094860196,8.238742823712528,5.750136033631861
35,33,2935,2,0,2,2,0,0,5,0,0.7,2.9,14.0,96.0,25.0,34,9,0.06,0.22,19.3,0.0,0.06,-0.2,-0.2,960.0,1259.0,19031.0,5050.0,339.0,442.0,76.7,437.0,539.0,81.1,162.0,209.0,77.5,1.2,-0.7,16.0,55.0,11.0,2.0,45.0,37.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0,39,29.0,30.0,6.0,34.0,69.0,35.0,32.0,9.0,23.0,70,135.0,53.0,1.0,1590.0,85.0,505.0,907.0,200.0,39.0,1590.0,28.0,19.0,9.0,642.0,2904.0,1079.0,8.0,3.0,32.0,16.0,728.0,2021,1514,2507.0,3,2.183144109323621,0.908786702901125,16,2.183144109323621,5.665165144950151,4.500664165709168
36,31,2720,2,2,4,2,0,0,6,1,2.2,4.1,13.0,93.0,42.0,27,8,0.07,0.25,17.2,0.0,0.07,0.1,0.1,650.0,962.0,10825.0,3793.0,311.0,413.0,75.3,266.0,376.0,70.7,52.0,110.0,47.3,2.2,-0.2,14.0,62.0,8.0,2.0,41.0,32.0,0.0,0.0,4.0,2.0,3.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,76.0,49,32.0,34.0,10.0,38.0,77.0,39.0,39.0,12.0,27.0,37,113.0,67.0,0.0,1286.0,90.0,366.0,705.0,234.0,39.0,1286.0,20.0,9.0,10.0,410.0,1715.0,645.0,14.0,1.0,24.0,10.0,551.0,2022,1514,1982.0,3,2.477033652365208,2.012193087488413,14,2.477033652365208,5.3180101076141,3.194928647018969
22,29,1861,1,6,7,1,0,0,6,0,4.5,6.6,48.0,103.0,50.0,49,12,0.02,0.08,25.6,9.0,0.04,-1.1,-1.1,671.0,955.0,10929.0,3639.0,346.0,438.0,79.0,226.0,318.0,71.1,65.0,119.0,54.6,4.4,1.5,32.0,82.0,25.0,4.0,59.0,35.0,10.0,2.0,5.0,7.0,0.0,10.0,8.0,1.0,0.0,1.0,0.0,0.0,28.0,19,14.0,13.0,1.0,15.0,38.0,23.0,24.0,5.0,19.0,51,79.0,25.0,0.0,1265.0,48.0,252.0,725.0,316.0,29.0,1265.0,44.0,29.0,15.0,586.0,3577.0,1789.0,36.0,4.0,53.0,21.0,676.0,2021,2987,2393.0,3,2.02553120162338,4.120082991197705,32,2.02553120162338,7.924478895962238,5.052265904843807
23,30,2070,1,4,5,1,0,0,4,0,3.6,5.8,37.0,106.0,77.0,36,10,0.03,0.1,22.6,4.0,0.06,-1.2,-1.2,619.0,897.0,9824.0,3597.0,321.0,423.0,75.9,218.0,298.0,73.2,50.0,105.0,47.6,4.0,0.4,31.0,70.0,25.0,6.0,59.0,36.0,10.0,4.0,1.0,5.0,3.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,27.0,21,10.0,15.0,2.0,16.0,38.0,22.0,28.0,2.0,26.0,41,68.0,25.0,0.0,1172.0,34.0,212.0,644.0,345.0,50.0,1172.0,51.0,25.0,21.0,549.0,3090.0,1519.0,28.0,7.0,45.0,16.0,655.0,2022,2987,2117.0,3,2.024175141006708,3.7558081168681374,31,2.024175141006708,6.682561932131648,3.076814828440547
18,18,1440,0,3,3,0,0,0,5,0,2.2,2.8,9.0,57.0,25.0,17,2,0.0,0.0,26.8,2.0,0.03,-0.6,-0.6,397.0,619.0,7580.0,2725.0,170.0,217.0,78.3,157.0,207.0,75.8,62.0,149.0,41.6,1.9,0.8,24.0,45.0,9.0,3.0,47.0,22.0,17.0,1.0,2.0,4.0,1.0,8.0,5.0,1.0,1.0,0.0,0.0,1.0,20.0,9,9.0,10.0,1.0,8.0,19.0,11.0,17.0,5.0,12.0,15,35.0,12.0,1.0,739.0,21.0,158.0,380.0,205.0,5.0,739.0,9.0,4.0,4.0,322.0,1403.0,762.0,7.0,0.0,7.0,8.0,399.0,2022,4555,1011.0,3,0.4481054097414017,2.4704787489026785,24,0.4481054097414017,3.741628428921104,2.508486784994602
20,14,535,0,0,0,0,0,0,0,0,0.5,0.7,11.0,36.0,15.0,6,3,0.0,0.0,25.8,0.0,0.03,-0.2,-0.2,267.0,328.0,5333.0,1361.0,92.0,107.0,86.0,120.0,139.0,86.3,47.0,62.0,75.8,0.5,-0.5,10.0,26.0,5.0,0.0,19.0,13.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,7,6.0,1.0,2.0,1.0,10.0,9.0,5.0,0.0,5.0,7,16.0,2.0,1.0,375.0,8.0,68.0,223.0,86.0,2.0,375.0,6.0,6.0,0.0,213.0,1235.0,632.0,9.0,1.0,14.0,6.0,272.0,2019,2005,381.0,3,0.1831735000014305,0.4416398964822292,10,0.1831735000014305,1.9976755026727917,1.7204312197864056
22,29,1864,1,6,7,1,0,0,0,0,3.5,5.0,26.0,83.0,51.0,17,8,0.06,0.13,21.1,1.0,0.09,-0.5,-0.5,609.0,849.0,11377.0,3577.0,249.0,300.0,83.0,235.0,315.0,74.6,99.0,171.0,57.9,3.1,2.5,33.0,55.0,19.0,6.0,66.0,39.0,17.0,4.0,2.0,4.0,0.0,8.0,3.0,2.0,1.0,2.0,0.0,0.0,20.0,13,6.0,10.0,4.0,8.0,26.0,18.0,18.0,1.0,17.0,15,35.0,13.0,0.0,1013.0,18.0,184.0,508.0,329.0,24.0,1013.0,29.0,16.0,13.0,523.0,2668.0,1157.0,30.0,8.0,39.0,18.0,609.0,2021,2005,1763.0,3,1.3631622679531574,4.127226259559393,34,1.3631622679531574,6.328108716756105,3.5747463684529066
23,30,1960,5,1,6,5,0,0,3,0,1.8,3.4,32.0,66.0,77.0,28,10,0.18,0.5,21.1,3.0,0.06,3.4,3.4,421.0,658.0,7205.0,2336.0,196.0,264.0,74.2,161.0,223.0,72.2,45.0,102.0,44.1,2.1,-0.8,21.0,41.0,15.0,1.0,42.0,25.0,8.0,0.0,3.0,3.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,31.0,22,17.0,11.0,3.0,10.0,18.0,8.0,21.0,0.0,21.0,15,46.0,22.0,0.0,862.0,23.0,167.0,380.0,320.0,38.0,862.0,37.0,16.0,17.0,418.0,2307.0,1020.0,15.0,15.0,39.0,26.0,483.0,2022,2005,1458.0,3,1.9074955079704523,1.5759431831538675,21,1.9074955079704523,5.386207904666662,2.6259657125920057
18,24,1141,2,0,2,2,0,0,2,0,1.8,4.5,17.0,37.0,23.0,25,8,0.08,0.25,21.6,4.0,0.1,-0.6,-0.6,335.0,441.0,5508.0,1543.0,161.0,187.0,86.1,138.0,157.0,87.9,23.0,58.0,39.7,1.4,-1.8,11.0,26.0,9.0,3.0,32.0,19.0,2.0,7.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,13,14.0,16.0,4.0,14.0,26.0,12.0,19.0,7.0,12.0,13,47.0,16.0,0.0,619.0,34.0,162.0,318.0,145.0,20.0,619.0,25.0,17.0,8.0,316.0,1442.0,642.0,11.0,2.0,24.0,17.0,361.0,2021,3004,973.0,3,2.5283166151493788,1.3256795704364777,11,2.5283166151493788,3.5953569691628218,1.1401068065315485
19,1,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,32.0,10.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2022,3004,-11.0,3,0.0,0.0,0,0.0,0.0150212999433279,0.0150212999433279
23,19,1037,0,0,0,0,0,0,3,0,0.1,0.2,4.0,33.0,6.0,3,1,0.0,0.0,21.7,0.0,0.05,-0.1,-0.1,605.0,703.0,9874.0,3721.0,281.0,315.0,89.2,276.0,303.0,91.1,30.0,55.0,54.5,0.2,-0.1,2.0,21.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,12,12.0,7.0,1.0,13.0,22.0,9.0,18.0,8.0,10.0,21,41.0,50.0,2.0,856.0,113.0,407.0,414.0,39.0,4.0,856.0,8.0,7.0,1.0,451.0,1649.0,766.0,2.0,0.0,16.0,4.0,524.0,2020,2214,728.0,3,0.1063083009794354,0.1094710007309913,2,0.1063083009794354,1.9549248106777668,1.8340598158538344
24,24,1898,0,1,1,0,0,0,9,1,1.2,1.5,11.0,82.0,24.0,9,2,0.0,0.0,26.6,0.0,0.03,-0.3,-0.3,830.0,1016.0,13376.0,4140.0,400.0,465.0,86.0,344.0,393.0,87.5,51.0,88.0,58.0,0.9,-0.2,17.0,72.0,8.0,1.0,38.0,32.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,24,18.0,27.0,3.0,18.0,36.0,18.0,37.0,14.0,23.0,34,82.0,47.0,0.0,1285.0,97.0,375.0,785.0,134.0,11.0,1285.0,27.0,13.0,14.0,604.0,2290.0,1064.0,13.0,0.0,24.0,14.0,730.0,2021,2214,1606.0,3,0.6076681087724864,1.1711350083351135,17,0.6076681087724864,7.450540907680988,6.274263220839202
25,29,1962,0,1,1,0,0,0,10,0,0.6,0.9,5.0,79.0,12.0,6,0,0.0,0.0,20.9,0.0,0.05,-0.3,-0.3,945.0,1116.0,16475.0,4393.0,407.0,468.0,87.0,444.0,498.0,89.2,75.0,105.0,71.4,1.2,0.4,14.0,73.0,7.0,0.0,25.0,21.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,49.0,30,18.0,25.0,6.0,24.0,47.0,23.0,39.0,11.0,28.0,31,80.0,44.0,0.0,1349.0,79.0,415.0,802.0,147.0,7.0,1349.0,23.0,14.0,5.0,598.0,2253.0,888.0,10.0,0.0,20.0,17.0,783.0,2022,2214,1456.0,3,0.1994857955724001,0.5135862026363611,14,0.1994857955724001,6.075968971475959,5.649411277845502
25,18,1318,3,2,5,3,0,0,3,0,3.3,3.9,45.0,47.0,118.0,9,4,0.33,0.75,16.7,0.0,0.07,2.4,2.4,576.0,764.0,8658.0,2874.0,333.0,391.0,85.2,201.0,264.0,76.1,29.0,62.0,46.8,2.3,-1.3,18.0,35.0,20.0,12.0,31.0,30.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,19,15.0,13.0,5.0,15.0,27.0,12.0,18.0,1.0,17.0,9,42.0,34.0,0.0,928.0,39.0,190.0,395.0,352.0,47.0,928.0,30.0,10.0,12.0,423.0,2523.0,1097.0,19.0,17.0,23.0,9.0,506.0,2022,3479,1413.0,2,0.7913053203374147,3.1968461498618126,18,0.7913053203374147,6.491749152541161,3.201746217906475
22,26,977,2,3,5,2,0,0,5,0,3.2,5.0,30.0,46.0,76.0,19,6,0.11,0.33,21.4,1.0,0.1,0.1,0.1,362.0,495.0,5510.0,1769.0,201.0,245.0,82.0,118.0,159.0,74.2,26.0,51.0,51.0,2.6,-0.2,26.0,30.0,19.0,5.0,41.0,27.0,8.0,4.0,0.0,2.0,0.0,7.0,4.0,1.0,2.0,0.0,0.0,0.0,29.0,15,11.0,9.0,9.0,10.0,31.0,21.0,15.0,1.0,14.0,10,39.0,9.0,1.0,668.0,12.0,73.0,309.0,298.0,28.0,668.0,45.0,23.0,22.0,357.0,2108.0,988.0,22.0,10.0,48.0,21.0,415.0,2020,1971,1271.0,3,2.0234119072556496,3.198934099636972,26,2.0234119072556496,6.219773769378662,3.1459713373333216
23,5,160,0,0,0,0,0,0,0,0,0.0,0.1,3.0,9.0,3.0,2,1,0.0,0.0,30.3,0.0,0.01,0.0,0.0,52.0,70.0,894.0,438.0,25.0,29.0,86.2,19.0,25.0,76.0,7.0,12.0,58.3,0.1,0.0,1.0,8.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2,2.0,3.0,1.0,2.0,7.0,5.0,4.0,1.0,3.0,5,11.0,6.0,0.0,103.0,7.0,25.0,52.0,30.0,0.0,103.0,7.0,4.0,3.0,52.0,414.0,176.0,5.0,0.0,5.0,8.0,52.0,2021,1971,167.0,3,0.0272671002894639,0.0264126993715763,1,0.0272671002894639,0.1335563007742166,0.1178224999457597
24,23,584,0,1,1,0,0,0,1,0,0.9,1.4,17.0,40.0,28.0,11,2,0.0,0.0,23.3,0.0,0.04,-0.5,-0.5,181.0,264.0,2801.0,919.0,92.0,119.0,77.3,64.0,91.0,70.3,14.0,20.0,70.0,1.2,0.1,8.0,18.0,7.0,1.0,18.0,13.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,8,10.0,5.0,3.0,5.0,10.0,5.0,7.0,0.0,7.0,3,21.0,9.0,0.0,360.0,12.0,53.0,156.0,158.0,16.0,360.0,20.0,9.0,11.0,185.0,1396.0,726.0,16.0,4.0,16.0,9.0,216.0,2022,1971,519.0,3,0.3913880111649632,0.7371878288686275,7,0.3913880111649632,1.786135796457529,0.7496449705213308
25,14,871,2,0,2,2,0,0,4,0,0.9,1.7,10.0,40.0,25.0,6,2,0.33,1.0,16.4,0.0,0.14,1.2,1.2,236.0,320.0,4254.0,1334.0,105.0,126.0,83.3,96.0,124.0,77.4,28.0,45.0,62.2,1.1,-0.9,4.0,29.0,13.0,3.0,20.0,9.0,0.0,1.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,7,6.0,8.0,0.0,5.0,17.0,12.0,22.0,4.0,18.0,9,23.0,3.0,0.0,433.0,16.0,94.0,220.0,129.0,8.0,433.0,30.0,14.0,14.0,280.0,1145.0,522.0,8.0,0.0,22.0,8.0,267.0,2022,4623,815.0,3,0.6928167883306742,0.4865179136395454,4,0.6928167883306742,2.252670830115676,1.1492191571742296
22,5,227,0,1,1,0,0,0,0,0,0.1,0.4,3.0,4.0,1.0,2,2,0.0,0.0,11.6,0.0,0.13,-0.3,-0.3,61.0,79.0,929.0,258.0,33.0,36.0,91.7,21.0,27.0,77.8,4.0,7.0,57.1,0.1,0.9,2.0,6.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2,2.0,2.0,0.0,0.0,2.0,2.0,4.0,1.0,3.0,5,9.0,4.0,0.0,114.0,8.0,35.0,64.0,17.0,3.0,114.0,2.0,1.0,1.0,51.0,222.0,88.0,2.0,0.0,6.0,0.0,62.0,2022,3476,236.0,3,0.4416798986494541,0.3058874979615211,2,0.4416798986494541,0.5967073999345303,0.2755075022578239
21,1,63,0,0,0,0,0,0,1,0,0.0,0.0,2.0,3.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,40.0,553.0,181.0,13.0,18.0,72.2,17.0,19.0,89.5,2.0,2.0,100.0,0.1,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3,3.0,0.0,0.0,45.0,1.0,11.0,22.0,12.0,0.0,45.0,0.0,0.0,0.0,19.0,85.0,61.0,1.0,0.0,1.0,1.0,29.0,2018,1689,-43.0,2,0.0,0.0,0,0.0,0.2145349979400634,0.2145349979400634
23,13,540,0,1,1,0,0,0,3,0,0.6,0.8,12.0,33.0,32.0,5,2,0.0,0.0,23.4,0.0,0.04,-0.2,-0.2,258.0,344.0,3854.0,1378.0,149.0,175.0,85.1,85.0,114.0,74.6,16.0,32.0,50.0,0.6,0.4,3.0,25.0,4.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,7,4.0,5.0,3.0,2.0,9.0,7.0,9.0,1.0,8.0,8,20.0,8.0,0.0,417.0,16.0,97.0,202.0,121.0,11.0,417.0,4.0,1.0,3.0,207.0,939.0,499.0,6.0,1.0,9.0,2.0,271.0,2020,1689,573.0,2,0.2305911984294653,0.5627266988158226,3,0.2305911984294653,2.0802866742014885,1.3454446867108345
24,22,1143,3,3,6,3,0,0,3,0,2.5,3.8,24.0,60.0,87.0,15,6,0.2,0.5,14.5,0.0,0.09,1.7,1.7,569.0,716.0,8014.0,3014.0,335.0,376.0,89.1,191.0,237.0,80.6,19.0,55.0,34.5,2.7,0.5,14.0,47.0,14.0,3.0,23.0,19.0,0.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,30.0,21,18.0,6.0,6.0,12.0,22.0,10.0,16.0,1.0,15.0,19,49.0,14.0,0.0,834.0,27.0,180.0,407.0,255.0,38.0,834.0,17.0,10.0,7.0,415.0,1916.0,949.0,17.0,4.0,14.0,13.0,551.0,2021,1689,1621.0,2,1.2586835846304891,2.8862227126955986,15,1.2586835846304891,9.159379057586191,5.5230377949774265
25,30,2188,2,2,4,2,0,0,8,0,1.8,3.0,48.0,109.0,149.0,31,4,0.06,0.5,21.3,0.0,0.04,0.8,0.8,1198.0,1538.0,19513.0,5932.0,624.0,711.0,87.8,480.0,576.0,83.3,77.0,165.0,46.7,3.5,0.2,20.0,92.0,31.0,10.0,55.0,41.0,1.0,3.0,6.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,73.0,46,41.0,29.0,3.0,43.0,66.0,23.0,48.0,4.0,44.0,35,108.0,46.0,0.0,1856.0,65.0,520.0,872.0,479.0,49.0,1856.0,38.0,20.0,13.0,1076.0,4998.0,2346.0,36.0,8.0,32.0,17.0,1156.0,2022,1689,2538.0,2,1.4496939424425364,1.6054319348186257,20,1.4496939424425364,12.054654765874147,10.33609838038683
28,8,452,0,1,1,0,0,0,1,0,0.1,0.2,18.0,32.0,29.0,3,0,0.0,0.0,30.0,0.0,0.02,-0.1,-0.1,330.0,382.0,5148.0,1480.0,174.0,198.0,87.9,134.0,147.0,91.2,20.0,27.0,74.1,0.4,0.9,3.0,21.0,4.0,1.0,14.0,13.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,8,4.0,3.0,2.0,3.0,6.0,3.0,7.0,0.0,7.0,10,19.0,7.0,1.0,446.0,8.0,108.0,230.0,110.0,4.0,446.0,20.0,12.0,8.0,254.0,1494.0,740.0,14.0,0.0,13.0,4.0,293.0,2020,2915,581.0,2,0.0534978006035089,0.0749880000948906,3,0.0534978006035089,1.238305680453777,1.1472377106547356
29,5,64,0,0,0,0,0,0,0,0,0.0,0.0,3.0,3.0,4.0,1,0,0.0,0.0,17.9,0.0,0.04,0.0,0.0,28.0,40.0,429.0,101.0,17.0,18.0,94.4,8.0,14.0,57.1,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,2.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,6,10.0,1.0,0.0,58.0,2.0,17.0,23.0,20.0,5.0,58.0,5.0,4.0,1.0,29.0,195.0,79.0,2.0,2.0,0.0,0.0,29.0,2021,2915,166.0,2,0.0671541988849639,0.0,0,0.0671541988849639,0.1205477975308895,0.0533935986459255
30,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,3.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,2915,14.0,2,0.0,0.0,0,0.0,0.0,0.0
18,2,4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,49.0,17.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,100.0,0.0,-0.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,6.0,1.0,8.0,2.0,0.0,2.0,4.0,29.0,0.0,0.0,0.0,0.0,1.0,3.0,2022,4596,-30.0,3,0.0,0.0,0,0.0,0.022376200184226,0.022376200184226
