player,nationality,position,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches
Niklas Süle,de GER,DF,Bayern Munich,23,1995,8,8,641,7.1,0,1,1,0,0,0,1,0,0.6,0.6,0.6,1.1,5,34,0,0.00,0.14,0.14,0.00,0.14,0.08,0.08,0.16,0.08,0.16,Matches
Markus Suttner,at AUT,DF,Düsseldorf,32,1987,21,16,"1,339",14.9,0,1,1,0,0,0,3,0,0.6,0.6,0.8,1.4,18,90,61,0.00,0.07,0.07,0.00,0.07,0.04,0.06,0.10,0.04,0.10,Matches
Ádám Szalai,hu HUN,FW,Mainz 05,31,1987,27,12,"1,147",12.7,1,1,2,1,0,0,1,0,4.5,4.5,1.3,5.8,10,23,69,0.08,0.08,0.16,0.08,0.16,0.36,0.10,0.45,0.36,0.45,Matches
Jonathan Tah,de GER,DF,Leverkusen,23,1996,25,22,"2,092",23.2,0,1,1,0,0,0,4,1,0.3,0.3,0.4,0.7,14,132,2,0.00,0.04,0.04,0.00,0.04,0.01,0.02,0.03,0.01,0.03,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,20,1999,14,12,"1,058",11.8,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.3,4,37,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Georg Teigl,at AUT,"DF,MF",Augsburg,28,1991,3,1,111,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,1,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
Bernard Tekpetey,gh GHA,"FW,MF",Düsseldorf,21,1997,9,5,448,5.0,0,1,1,0,0,0,4,0,0.4,0.4,0.3,0.7,21,18,35,0.00,0.20,0.20,0.00,0.20,0.08,0.05,0.14,0.08,0.14,Matches
Lino Tempelmann,de GER,MF,Freiburg,20,1999,1,1,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
Simon Terodde,de GER,FW,Köln,31,1988,23,7,813,9.0,3,1,4,3,0,0,4,0,6.1,6.1,1.0,7.2,9,9,45,0.33,0.11,0.44,0.33,0.44,0.68,0.11,0.79,0.68,0.79,Matches
Malick Thiaw,de GER,DF,Schalke 04,17,2001,4,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Niclas Thiede,de GER,GK,Freiburg,20,1999,1,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jan Thielmann,de GER,"FW,MF",Köln,17,2002,12,7,554,6.2,0,1,1,0,0,0,2,0,0.3,0.3,0.1,0.5,9,16,37,0.00,0.16,0.16,0.00,0.16,0.05,0.02,0.07,0.05,0.07,Matches
Erik Thommy,de GER,"MF,FW",Düsseldorf,24,1994,34,25,"2,259",25.1,6,4,10,6,0,0,3,0,4.6,4.6,4.9,9.5,108,90,177,0.24,0.16,0.40,0.24,0.40,0.18,0.20,0.38,0.18,0.38,Matches
Marcus Thuram,fr FRA,FW,M'Gladbach,21,1997,31,28,"2,202",24.5,10,8,18,10,0,0,3,0,10.3,10.3,7.5,17.7,96,52,217,0.41,0.33,0.74,0.41,0.74,0.42,0.31,0.72,0.42,0.72,Matches
Marcel Tisserand,cd COD,DF,Wolfsburg,26,1993,15,14,"1,204",13.4,1,1,2,1,0,0,8,1,0.8,0.8,0.5,1.3,19,74,0,0.07,0.07,0.15,0.07,0.15,0.06,0.04,0.09,0.06,0.09,Matches
Jean-Clair Todibo,fr FRA,DF,Schalke 04,19,1999,8,4,365,4.1,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,6,18,2,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.07,0.07,0.07,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,24,1994,13,7,638,7.1,1,2,3,1,0,0,0,0,1.3,1.3,1.6,2.9,13,87,41,0.14,0.28,0.42,0.14,0.42,0.18,0.23,0.41,0.18,0.41,Matches
Ömer Toprak,tr TUR,DF,Werder Bremen,30,1989,10,9,715,7.9,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,8,38,5,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
Lucas Torró,es ESP,MF,Eint Frankfurt,25,1994,7,4,331,3.7,0,0,0,0,0,0,5,1,0.2,0.2,0.0,0.3,4,14,4,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,21,1997,18,16,"1,462",16.2,1,1,2,1,0,0,3,0,0.6,0.6,0.7,1.3,15,42,8,0.06,0.06,0.12,0.06,0.12,0.03,0.05,0.08,0.03,0.08,Matches
Almamy Touré,ml MLI,DF,Eint Frankfurt,23,1996,19,18,"1,491",16.6,1,3,4,1,0,0,2,0,1.9,1.9,2.2,4.1,32,71,70,0.06,0.18,0.24,0.06,0.24,0.12,0.13,0.25,0.12,0.25,Matches
Ibrahima Traoré,gn GUI,"FW,MF",M'Gladbach,31,1988,7,1,152,1.7,0,1,1,0,0,0,0,0,0.6,0.6,0.4,1.0,8,9,18,0.00,0.59,0.59,0.00,0.59,0.34,0.24,0.58,0.34,0.58,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,29,1990,22,22,"1,980",22.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Christopher Trimmel,at AUT,"DF,MF",Union Berlin,32,1987,32,32,"2,863",31.8,0,8,8,0,0,0,6,0,0.1,0.1,6.3,6.4,47,85,69,0.00,0.25,0.25,0.00,0.25,0.00,0.20,0.20,0.00,0.20,Matches
Anthony Ujah,ng NGA,"FW,MF",Union Berlin,28,1990,24,10,949,10.5,3,2,5,3,0,0,0,0,2.6,2.6,1.4,4.0,12,22,65,0.28,0.19,0.47,0.28,0.47,0.25,0.13,0.38,0.25,0.38,Matches
Sven Ulreich,de GER,GK,Bayern Munich,30,1988,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Dayot Upamecano,fr FRA,DF,RB Leipzig,20,1998,28,27,"2,357",26.2,0,1,1,0,0,0,8,1,1.9,1.9,1.1,3.0,38,186,6,0.00,0.04,0.04,0.00,0.04,0.07,0.04,0.12,0.07,0.12,Matches
Mark Uth,de GER,"MF,FW",Köln,27,1991,15,14,"1,162",12.9,5,5,10,4,1,3,5,0,6.5,4.7,4.3,9.0,24,45,67,0.39,0.39,0.77,0.31,0.70,0.51,0.33,0.84,0.36,0.70,Matches
Mark Uth,de GER,"FW,MF",Schalke 04,27,1991,8,4,353,3.9,0,0,0,0,0,0,0,0,0.9,0.9,0.2,1.1,3,2,23,0.00,0.00,0.00,0.00,0.00,0.23,0.05,0.28,0.23,0.28,Matches
Ruben Vargas,ch SUI,"FW,MF",Augsburg,20,1998,33,29,"2,530",28.1,6,1,7,6,0,0,8,0,6.2,6.1,3.6,9.8,91,69,152,0.21,0.04,0.25,0.21,0.25,0.22,0.13,0.35,0.22,0.35,Matches
Sebastian Vasiliadis,gr GRE,MF,Paderborn 07,21,1997,32,32,"2,808",31.2,1,1,2,1,0,0,10,0,1.6,1.6,2.5,4.1,48,100,53,0.03,0.03,0.06,0.03,0.06,0.05,0.08,0.13,0.05,0.13,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,23,1995,24,23,"2,051",22.8,0,1,1,0,0,0,7,0,0.3,0.3,0.9,1.2,23,108,6,0.00,0.04,0.04,0.00,0.04,0.01,0.04,0.05,0.01,0.05,Matches
Birger Verstraete,be BEL,MF,Köln,25,1994,9,7,665,7.4,0,1,1,0,0,0,3,0,0.4,0.4,0.8,1.2,4,27,7,0.00,0.14,0.14,0.00,0.14,0.05,0.11,0.16,0.05,0.16,Matches
Kevin Vogt,de GER,DF,Hoffenheim,27,1991,11,11,960,10.7,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,37,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Kevin Vogt,de GER,"DF,MF",Werder Bremen,27,1991,14,14,"1,105",12.3,0,0,0,0,0,0,3,0,0.1,0.1,0.4,0.5,8,42,3,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
Kevin Volland,de GER,FW,Leverkusen,27,1992,27,24,"2,047",22.7,10,7,17,10,0,0,3,0,11.5,11.5,5.8,17.3,39,57,175,0.44,0.31,0.75,0.44,0.75,0.50,0.25,0.76,0.50,0.76,Matches
Luca Waldschmidt,de GER,"FW,MF",Freiburg,23,1996,23,14,"1,268",14.1,7,1,8,4,3,3,3,0,4.9,2.5,1.4,3.9,17,36,71,0.50,0.07,0.57,0.28,0.35,0.35,0.10,0.44,0.18,0.27,Matches
Wout Weghorst,nl NED,FW,Wolfsburg,26,1992,32,30,"2,739",30.4,16,3,19,12,4,4,7,0,18.1,15.0,2.4,17.4,22,71,173,0.53,0.10,0.62,0.39,0.49,0.60,0.08,0.67,0.49,0.57,Matches
Julian Weigl,de GER,"MF,DF",Dortmund,23,1995,13,12,"1,019",11.3,1,0,1,1,0,0,4,0,0.3,0.3,0.1,0.4,11,64,5,0.09,0.00,0.09,0.09,0.09,0.02,0.01,0.04,0.02,0.04,Matches
Mitchell Weiser,de GER,"DF,MF",Leverkusen,25,1994,18,14,"1,172",13.0,1,0,1,1,0,0,3,0,1.5,1.5,0.3,1.9,39,57,54,0.08,0.00,0.08,0.08,0.08,0.12,0.03,0.14,0.12,0.14,Matches
Wendell,br BRA,"DF,MF",Leverkusen,26,1993,24,21,"1,903",21.1,0,2,2,0,0,0,6,1,0.3,0.3,1.2,1.4,39,116,43,0.00,0.09,0.09,0.00,0.09,0.01,0.05,0.07,0.01,0.07,Matches
Oscar Wendt,se SWE,DF,M'Gladbach,33,1985,25,18,"1,680",18.7,2,2,4,2,0,0,3,0,1.2,1.2,2.3,3.5,18,62,57,0.11,0.11,0.21,0.11,0.21,0.06,0.12,0.19,0.06,0.19,Matches
Timo Werner,de GER,FW,RB Leipzig,23,1996,34,33,"2,795",31.1,28,8,36,25,3,3,4,0,21.2,18.9,9.5,28.4,156,102,365,0.90,0.26,1.16,0.81,1.06,0.68,0.31,0.99,0.61,0.91,Matches
Felix Wiedwald,de GER,GK,Eint Frankfurt,29,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
William,br BRA,DF,Wolfsburg,24,1995,16,16,"1,364",15.2,1,1,2,1,0,0,0,0,1.6,1.6,1.9,3.6,41,73,79,0.07,0.07,0.13,0.07,0.13,0.11,0.13,0.24,0.11,0.24,Matches
Florian Wirtz,de GER,FW,Leverkusen,16,2003,7,3,367,4.1,1,0,1,1,0,0,0,0,0.2,0.2,0.5,0.8,12,10,37,0.25,0.00,0.25,0.25,0.25,0.05,0.13,0.19,0.05,0.19,Matches
Axel Witsel,be BEL,MF,Dortmund,30,1989,28,25,"2,245",24.9,4,5,9,4,0,0,4,0,2.6,2.6,3.4,6.0,26,148,35,0.16,0.20,0.36,0.16,0.36,0.10,0.14,0.24,0.10,0.24,Matches
Hannes Wolf,at AUT,"FW,MF",RB Leipzig,20,1999,5,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,8,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
Marius Wolf,de GER,"FW,MF",Hertha BSC,24,1995,21,15,"1,410",15.7,1,3,4,1,0,0,2,1,1.1,1.1,2.3,3.4,44,65,96,0.06,0.19,0.26,0.06,0.26,0.07,0.14,0.22,0.07,0.22,Matches
Nick Woltemade,de GER,"FW,MF",Werder Bremen,17,2002,5,1,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,5,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.11,0.03,0.11,Matches
Dan-Axel Zagadou,fr FRA,DF,Dortmund,20,1999,15,10,983,10.9,1,1,2,1,0,0,1,0,0.3,0.3,0.6,0.9,7,51,3,0.09,0.09,0.18,0.09,0.18,0.03,0.06,0.09,0.03,0.09,Matches
Denis Zakaria,ch SUI,"MF,DF",M'Gladbach,22,1996,23,22,"1,947",21.6,2,2,4,2,0,0,7,0,2.3,2.3,1.6,3.9,43,91,19,0.09,0.09,0.18,0.09,0.18,0.11,0.08,0.18,0.11,0.18,Matches
Robin Zentner,de GER,GK,Mainz 05,24,1994,22,22,"1,935",21.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jean Zimmer,de GER,"DF,FW",Düsseldorf,25,1993,17,8,719,8.0,0,0,0,0,0,0,2,0,0.5,0.5,1.1,1.6,17,22,49,0.00,0.00,0.00,0.00,0.00,0.06,0.14,0.20,0.06,0.20,Matches
Matthias Zimmermann,de GER,"DF,MF",Düsseldorf,27,1992,34,33,"2,923",32.5,1,2,3,1,0,0,4,0,0.6,0.6,2.2,2.8,59,193,118,0.03,0.06,0.09,0.03,0.09,0.02,0.07,0.09,0.02,0.09,Matches
Leopold Zingerle,de GER,GK,Paderborn 07,25,1994,28,28,"2,520",28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Joshua Zirkzee,nl NED,FW,Bayern Munich,18,2001,9,3,297,3.3,4,0,4,4,0,0,0,0,2.4,2.4,0.0,2.5,1,6,26,1.21,0.00,1.21,1.21,1.21,0.73,0.01,0.74,0.73,0.74,Matches
Ben Zolinski,de GER,"FW,MF",Paderborn 07,27,1992,28,14,"1,210",13.4,3,2,5,3,0,0,3,0,2.9,2.7,1.3,4.0,18,28,77,0.22,0.15,0.37,0.22,0.37,0.22,0.10,0.31,0.20,0.30,Matches
Steven Zuber,ch SUI,"DF,FW",Hoffenheim,27,1991,14,10,749,8.3,2,0,2,2,0,1,1,0,1.5,0.7,0.3,0.9,21,32,25,0.24,0.00,0.24,0.24,0.24,0.17,0.03,0.20,0.08,0.11,Matches
