ID,Name,Team,birth_year,Stats,Einsatzquote
7483,David Jurásek,TSG Hoffenheim,2000,"{'Passquote': '70,5%', 'Zweikampfquote': '37,5%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '37,5%', 'Begangene Fouls': '0,2', 'Geklärte Bälle': '2,03', 'Abgefangene Bälle': '0,61', 'Balleroberungen': '0,61', 'Ballverluste': '1,82', 'Erfolgreiche Dribblings': '25,0%', 'Torschussvorlagen': '1,22', 'Kreierte Großchancen': '0,41', 'Schüsse aufs Tor': '0,41', 'Schussgenauigkeit': '40,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,2'}",28
0,Hennes Behrens,TSG Hoffenheim,2005,"{'Passquote': '72,7%', 'Zweikampfquote': '100,0%', 'Luftkämpfe': '100,0%', 'Tacklingquote': '100,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '5,14', 'Balleroberungen': '2,57', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",6
1726,Pavel Kadeřábek,TSG Hoffenheim,1992,"{'Passquote': '68,4%', 'Zweikampfquote': '53,7%', 'Luftkämpfe': '64,0%', 'Tacklingquote': '26,7%', 'Begangene Fouls': '1,35', 'Geklärte Bälle': '2,6', 'Abgefangene Bälle': '1,25', 'Balleroberungen': '0,77', 'Ballverluste': '0,39', 'Erfolgreiche Dribblings': '83,3%', 'Torschussvorlagen': '1,35', 'Kreierte Großchancen': '0,1', 'Schüsse aufs Tor': '0,29', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0,1', 'Geblockte Bälle': '0,48'}",45
9598,Valentin Gendrey,TSG Hoffenheim,2000,"{'Passquote': '70,3%', 'Zweikampfquote': '61,0%', 'Luftkämpfe': '57,5%', 'Tacklingquote': '32,3%', 'Begangene Fouls': '0,8', 'Geklärte Bälle': '2,7', 'Abgefangene Bälle': '1,11', 'Balleroberungen': '0,8', 'Ballverluste': '1,27', 'Erfolgreiche Dribblings': '27,3%', 'Torschussvorlagen': '1,11', 'Kreierte Großchancen': '0,08', 'Schüsse aufs Tor': '0,4', 'Schussgenauigkeit': '62,5%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,56'}",51
2737,Diadié Samassékou,TSG Hoffenheim,1996,"{'Passquote': '92,8%', 'Zweikampfquote': '48,5%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '71,4%', 'Begangene Fouls': '1,52', 'Geklärte Bälle': '1,21', 'Abgefangene Bälle': '1,52', 'Balleroberungen': '1,52', 'Ballverluste': '1,52', 'Erfolgreiche Dribblings': '66,7%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,61', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,91'}",14
2987,Anton Stach,TSG Hoffenheim,1998,"{'Passquote': '83,9%', 'Zweikampfquote': '61,0%', 'Luftkämpfe': '60,0%', 'Tacklingquote': '60,3%', 'Begangene Fouls': '1,06', 'Geklärte Bälle': '3,07', 'Abgefangene Bälle': '1,36', 'Balleroberungen': '1,76', 'Ballverluste': '1,06', 'Erfolgreiche Dribblings': '45,8%', 'Torschussvorlagen': '0,8', 'Kreierte Großchancen': '0,1', 'Schüsse aufs Tor': '0,65', 'Schussgenauigkeit': '65,0%', 'Fehler vor Schuss/Gegentor': '0,05', 'Geblockte Bälle': '0,4'}",80
1671,Grischa Prömel,TSG Hoffenheim,1995,"{'Passquote': '84,2%', 'Zweikampfquote': '36,4%', 'Luftkämpfe': '25,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '1,99', 'Abgefangene Bälle': '0,99', 'Balleroberungen': '0', 'Ballverluste': '1,49', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,5'}",7
1990,Dennis Geiger,TSG Hoffenheim,1998,"{'Passquote': '87,4%', 'Zweikampfquote': '49,0%', 'Luftkämpfe': '25,0%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '2,5', 'Geklärte Bälle': '0,67', 'Abgefangene Bälle': '0,33', 'Balleroberungen': '1,5', 'Ballverluste': '0,67', 'Erfolgreiche Dribblings': '66,7%', 'Torschussvorlagen': '1', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,17', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,5'}",23
2596,Finn Ole Becker,TSG Hoffenheim,2000,"{'Passquote': '87,5%', 'Zweikampfquote': '41,4%', 'Luftkämpfe': '75,0%', 'Tacklingquote': '25,0%', 'Begangene Fouls': '0,64', 'Geklärte Bälle': '1,69', 'Abgefangene Bälle': '1,06', 'Balleroberungen': '0,42', 'Ballverluste': '2,12', 'Erfolgreiche Dribblings': '28,6%', 'Torschussvorlagen': '1,06', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,42', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,42'}",21
3120,Tom Bischof,TSG Hoffenheim,2005,"{'Passquote': '79,0%', 'Zweikampfquote': '52,1%', 'Luftkämpfe': '45,0%', 'Tacklingquote': '40,4%', 'Begangene Fouls': '1,52', 'Geklärte Bälle': '1,62', 'Abgefangene Bälle': '1,17', 'Balleroberungen': '2,23', 'Ballverluste': '2,44', 'Erfolgreiche Dribblings': '42,1%', 'Torschussvorlagen': '2,03', 'Kreierte Großchancen': '0,25', 'Schüsse aufs Tor': '1,27', 'Schussgenauigkeit': '71,4%', 'Fehler vor Schuss/Gegentor': '0,05', 'Geblockte Bälle': '0,36'}",77
3230,Umut Tohumcu,TSG Hoffenheim,2004,"{'Passquote': '83,6%', 'Zweikampfquote': '53,3%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '45,5%', 'Begangene Fouls': '1,09', 'Geklärte Bälle': '1,36', 'Abgefangene Bälle': '0,82', 'Balleroberungen': '1,36', 'Ballverluste': '2,18', 'Erfolgreiche Dribblings': '60,0%', 'Torschussvorlagen': '0,55', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,55', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,27'}",21
0,Florian Micheler,TSG Hoffenheim,2005,"{'Passquote': '91,7%', 'Zweikampfquote': '25,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '2,37', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",4
1815,Andrej Kramarić,TSG Hoffenheim,1991,"{'Passquote': '78,1%', 'Zweikampfquote': '39,4%', 'Luftkämpfe': '25,0%', 'Tacklingquote': '33,3%', 'Begangene Fouls': '0,38', 'Geklärte Bälle': '0,24', 'Abgefangene Bälle': '0,14', 'Balleroberungen': '0,19', 'Ballverluste': '2,06', 'Erfolgreiche Dribblings': '40,0%', 'Torschussvorlagen': '1,34', 'Kreierte Großchancen': '0,24', 'Schüsse aufs Tor': '1,2', 'Schussgenauigkeit': '56,8%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,19'}",80
2552,Marius Bülter,TSG Hoffenheim,1993,"{'Passquote': '67,7%', 'Zweikampfquote': '48,8%', 'Luftkämpfe': '35,5%', 'Tacklingquote': '63,6%', 'Begangene Fouls': '0,63', 'Geklärte Bälle': '0,39', 'Abgefangene Bälle': '0,08', 'Balleroberungen': '0,55', 'Ballverluste': '2,45', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0,95', 'Kreierte Großchancen': '0,24', 'Schüsse aufs Tor': '1,26', 'Schussgenauigkeit': '69,6%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,08'}",44
10105,Bazoumana Touré,TSG Hoffenheim,2006,"{'Passquote': '50,0%', 'Zweikampfquote': '33,3%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '5,46', 'Balleroberungen': '0', 'Ballverluste': '8,18', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '2,73', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",9
1308,Ihlas Bebou,TSG Hoffenheim,1994,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
10008,Erencan Yardımcı,TSG Hoffenheim,2002,"{'Passquote': '59,6%', 'Zweikampfquote': '38,7%', 'Luftkämpfe': '38,1%', 'Tacklingquote': '60,0%', 'Begangene Fouls': '2,27', 'Geklärte Bälle': '0,57', 'Abgefangene Bälle': '0,28', 'Balleroberungen': '0,85', 'Ballverluste': '0,85', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,85', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",27
3471,Adam Hložek,TSG Hoffenheim,2002,"{'Passquote': '67,7%', 'Zweikampfquote': '47,2%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '28,6%', 'Begangene Fouls': '0,8', 'Geklärte Bälle': '0,92', 'Abgefangene Bälle': '0,23', 'Balleroberungen': '0,46', 'Ballverluste': '3,38', 'Erfolgreiche Dribblings': '48,1%', 'Torschussvorlagen': '0,75', 'Kreierte Großchancen': '0,23', 'Schüsse aufs Tor': '1,66', 'Schussgenauigkeit': '59,2%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,17'}",68
9995,David Mokwa,TSG Hoffenheim,2004,"{'Passquote': '25,0%', 'Zweikampfquote': '44,4%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '2,31', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '4,62', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '4,62', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",13
10009,Gift Orban,TSG Hoffenheim,2002,"{'Passquote': '72,2%', 'Zweikampfquote': '20,5%', 'Luftkämpfe': '21,4%', 'Tacklingquote': '20,0%', 'Begangene Fouls': '2,08', 'Geklärte Bälle': '0,23', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,23', 'Ballverluste': '1,62', 'Erfolgreiche Dribblings': '42,9%', 'Torschussvorlagen': '0,23', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,39', 'Schussgenauigkeit': '75,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",33
7157,Haris Tabaković,TSG Hoffenheim,1994,"{'Passquote': '64,8%', 'Zweikampfquote': '43,3%', 'Luftkämpfe': '55,8%', 'Tacklingquote': '33,3%', 'Begangene Fouls': '1,38', 'Geklärte Bälle': '1,84', 'Abgefangene Bälle': '0,23', 'Balleroberungen': '0,23', 'Ballverluste': '2,53', 'Erfolgreiche Dribblings': '25,0%', 'Torschussvorlagen': '0,69', 'Kreierte Großchancen': '0,23', 'Schüsse aufs Tor': '2,53', 'Schussgenauigkeit': '64,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,23'}",24
7543,Max Moerstedt,TSG Hoffenheim,2006,"{'Passquote': '65,6%', 'Zweikampfquote': '47,5%', 'Luftkämpfe': '48,4%', 'Tacklingquote': '100,0%', 'Begangene Fouls': '0,81', 'Geklärte Bälle': '0,61', 'Abgefangene Bälle': '0', 'Balleroberungen': '1,02', 'Ballverluste': '2,44', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '0,81', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,83', 'Schussgenauigkeit': '81,8%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",32
755,Kevin Müller,1. FC Heidenheim,1991,"{'Abgewehrte Schüsse': '62,1%', 'Paraden': '2,5', 'Weiße Weste': '5', 'Strafraum-beherrschung': '100,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '40,4%', 'Fehler vor Schuss/Gegentor': '0,12'}",95
1527,Vitus Eicher,1. FC Heidenheim,1990,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0
3253,Frank Feller,1. FC Heidenheim,2004,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",4
0,Paul Tschernuth,1. FC Heidenheim,2002,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0
1687,Benedikt Gimber,1. FC Heidenheim,1997,"{'Passquote': '82,8%', 'Zweikampfquote': '58,6%', 'Luftkämpfe': '58,5%', 'Tacklingquote': '48,5%', 'Begangene Fouls': '2,09', 'Geklärte Bälle': '4,37', 'Abgefangene Bälle': '1,02', 'Balleroberungen': '1,6', 'Ballverluste': '0,39', 'Erfolgreiche Dribblings': '44,4%', 'Torschussvorlagen': '0,05', 'Kreierte Großchancen': '0,05', 'Schüsse aufs Tor': '0,1', 'Schussgenauigkeit': '40,0%', 'Fehler vor Schuss/Gegentor': '0,05', 'Geblockte Bälle': '1,07'}",84
841,Patrick Mainka,1. FC Heidenheim,1994,"{'Passquote': '85,1%', 'Zweikampfquote': '61,6%', 'Luftkämpfe': '61,8%', 'Tacklingquote': '37,7%', 'Begangene Fouls': '0,62', 'Geklärte Bälle': '5,5', 'Abgefangene Bälle': '2,01', 'Balleroberungen': '0,94', 'Ballverluste': '0,49', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0,21', 'Kreierte Großchancen': '0,04', 'Schüsse aufs Tor': '0,33', 'Schussgenauigkeit': '57,1%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,9'}",94
2690,Tim Siersleben,1. FC Heidenheim,2000,"{'Passquote': '82,1%', 'Zweikampfquote': '44,7%', 'Luftkämpfe': '36,4%', 'Tacklingquote': '58,3%', 'Begangene Fouls': '1,56', 'Geklärte Bälle': '6,42', 'Abgefangene Bälle': '1,36', 'Balleroberungen': '1,36', 'Ballverluste': '0,19', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0,58', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,39'}",27
3339,Thomas Keller,1. FC Heidenheim,1999,"{'Passquote': '77,8%', 'Zweikampfquote': '58,3%', 'Luftkämpfe': '57,1%', 'Tacklingquote': '62,5%', 'Begangene Fouls': '3,49', 'Geklärte Bälle': '6,28', 'Abgefangene Bälle': '2,79', 'Balleroberungen': '3,49', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '1,4'}",5
1871,Jonas Föhrenbach,1. FC Heidenheim,1996,"{'Passquote': '71,1%', 'Zweikampfquote': '55,5%', 'Luftkämpfe': '44,8%', 'Tacklingquote': '41,8%', 'Begangene Fouls': '0,55', 'Geklärte Bälle': '2,36', 'Abgefangene Bälle': '0,8', 'Balleroberungen': '1,15', 'Ballverluste': '0,65', 'Erfolgreiche Dribblings': '41,2%', 'Torschussvorlagen': '0,65', 'Kreierte Großchancen': '0,05', 'Schüsse aufs Tor': '0,2', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,6'}",78
6748,Frans Krätzig,1. FC Heidenheim,2003,"{'Passquote': '77,3%', 'Zweikampfquote': '50,0%', 'Luftkämpfe': '40,0%', 'Tacklingquote': '35,0%', 'Begangene Fouls': '0,77', 'Geklärte Bälle': '0,77', 'Abgefangene Bälle': '0,46', 'Balleroberungen': '1,08', 'Ballverluste': '1,38', 'Erfolgreiche Dribblings': '38,5%', 'Torschussvorlagen': '1,54', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,77', 'Schussgenauigkeit': '83,3%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,31'}",22
1622,Marnon Busch,1. FC Heidenheim,1994,"{'Passquote': '74,1%', 'Zweikampfquote': '57,4%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0,54', 'Geklärte Bälle': '3,77', 'Abgefangene Bälle': '0,86', 'Balleroberungen': '0,97', 'Ballverluste': '0,32', 'Erfolgreiche Dribblings': '40,0%', 'Torschussvorlagen': '0,97', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,75', 'Schussgenauigkeit': '77,8%', 'Fehler vor Schuss/Gegentor': '0,32', 'Geblockte Bälle': '1,08'}",36
6134,Omar Traoré,1. FC Heidenheim,1998,"{'Passquote': '69,2%', 'Zweikampfquote': '50,6%', 'Luftkämpfe': '37,5%', 'Tacklingquote': '45,1%', 'Begangene Fouls': '0,8', 'Geklärte Bälle': '1,74', 'Abgefangene Bälle': '0,7', 'Balleroberungen': '1,14', 'Ballverluste': '2,19', 'Erfolgreiche Dribblings': '40,4%', 'Torschussvorlagen': '0,7', 'Kreierte Großchancen': '0,05', 'Schüsse aufs Tor': '0,15', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,45'}",82
699,Norman Theuerkauf,1. FC Heidenheim,1987,"{'Passquote': '85,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '3,1', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",5
1929,Niklas Dorsch,1. FC Heidenheim,1998,"{'Passquote': '81,9%', 'Zweikampfquote': '57,4%', 'Luftkämpfe': '37,5%', 'Tacklingquote': '42,1%', 'Begangene Fouls': '0,45', 'Geklärte Bälle': '0,89', 'Abgefangene Bälle': '0,89', 'Balleroberungen': '0,89', 'Ballverluste': '1,67', 'Erfolgreiche Dribblings': '53,8%', 'Torschussvorlagen': '0,89', 'Kreierte Großchancen': '0,22', 'Schüsse aufs Tor': '0,45', 'Schussgenauigkeit': '80,0%', 'Fehler vor Schuss/Gegentor': '0,11', 'Geblockte Bälle': '0,22'}",37
3412,Julian Niehues,1. FC Heidenheim,2001,"{'Passquote': '61,9%', 'Zweikampfquote': '28,6%', 'Luftkämpfe': '25,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '1,32', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '1,32', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '1,32', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3
3249,Jan Schöppner,1. FC Heidenheim,1999,"{'Passquote': '74,9%', 'Zweikampfquote': '44,5%', 'Luftkämpfe': '50,6%', 'Tacklingquote': '30,0%', 'Begangene Fouls': '1,14', 'Geklärte Bälle': '2,55', 'Abgefangene Bälle': '1,5', 'Balleroberungen': '0,96', 'Ballverluste': '1,41', 'Erfolgreiche Dribblings': '40,7%', 'Torschussvorlagen': '0,55', 'Kreierte Großchancen': '0,09', 'Schüsse aufs Tor': '0,77', 'Schussgenauigkeit': '54,8%', 'Fehler vor Schuss/Gegentor': '0,05', 'Geblockte Bälle': '0,46'}",79
0,Luka Janeš,1. FC Heidenheim,2004,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
8248,Luca Kerber,1. FC Heidenheim,2002,"{'Passquote': '74,6%', 'Zweikampfquote': '42,9%', 'Luftkämpfe': '30,0%', 'Tacklingquote': '42,9%', 'Begangene Fouls': '2,3', 'Geklärte Bälle': '2,84', 'Abgefangene Bälle': '0,27', 'Balleroberungen': '2,03', 'Ballverluste': '0,81', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0,41', 'Kreierte Großchancen': '0,14', 'Schüsse aufs Tor': '0,54', 'Schussgenauigkeit': '80,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,54'}",31
3515,Adrian Beck,1. FC Heidenheim,1997,"{'Passquote': '77,8%', 'Zweikampfquote': '49,5%', 'Luftkämpfe': '62,5%', 'Tacklingquote': '24,1%', 'Begangene Fouls': '0,57', 'Geklärte Bälle': '1,49', 'Abgefangene Bälle': '0,57', 'Balleroberungen': '0,8', 'Ballverluste': '3,21', 'Erfolgreiche Dribblings': '53,8%', 'Torschussvorlagen': '1,15', 'Kreierte Großchancen': '0,23', 'Schüsse aufs Tor': '1,03', 'Schussgenauigkeit': '60,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,23'}",37
3175,Paul Wanner,1. FC Heidenheim,2005,"{'Passquote': '72,5%', 'Zweikampfquote': '40,4%', 'Luftkämpfe': '38,5%', 'Tacklingquote': '45,7%', 'Begangene Fouls': '1,23', 'Geklärte Bälle': '0,74', 'Abgefangene Bälle': '0,18', 'Balleroberungen': '1,29', 'Ballverluste': '3,69', 'Erfolgreiche Dribblings': '44,0%', 'Torschussvorlagen': '0,98', 'Kreierte Großchancen': '0,06', 'Schüsse aufs Tor': '0,86', 'Schussgenauigkeit': '70,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,18'}",65
2455,Mathias Honsak,1. FC Heidenheim,1996,"{'Passquote': '68,8%', 'Zweikampfquote': '51,5%', 'Luftkämpfe': '62,1%', 'Tacklingquote': '29,2%', 'Begangene Fouls': '0,94', 'Geklärte Bälle': '1,97', 'Abgefangene Bälle': '0,56', 'Balleroberungen': '0,66', 'Ballverluste': '1,69', 'Erfolgreiche Dribblings': '44,4%', 'Torschussvorlagen': '0,75', 'Kreierte Großchancen': '0,09', 'Schüsse aufs Tor': '1,03', 'Schussgenauigkeit': '44,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,75'}",45
3522,Léo Scienza,1. FC Heidenheim,1998,"{'Passquote': '65,1%', 'Zweikampfquote': '52,5%', 'Luftkämpfe': '15,4%', 'Tacklingquote': '40,9%', 'Begangene Fouls': '1,11', 'Geklärte Bälle': '0,65', 'Abgefangene Bälle': '0,46', 'Balleroberungen': '0,83', 'Ballverluste': '4,82', 'Erfolgreiche Dribblings': '42,5%', 'Torschussvorlagen': '2,32', 'Kreierte Großchancen': '0,56', 'Schüsse aufs Tor': '1,95', 'Schussgenauigkeit': '70,0%', 'Fehler vor Schuss/Gegentor': '0,09', 'Geblockte Bälle': '0,19'}",45
0,Christopher Negele,1. FC Heidenheim,2005,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
3396,Sirlord Conteh,1. FC Heidenheim,1996,"{'Passquote': '70,5%', 'Zweikampfquote': '51,5%', 'Luftkämpfe': '52,4%', 'Tacklingquote': '38,5%', 'Begangene Fouls': '0,5', 'Geklärte Bälle': '0,5', 'Abgefangene Bälle': '0,12', 'Balleroberungen': '0,62', 'Ballverluste': '1,74', 'Erfolgreiche Dribblings': '45,5%', 'Torschussvorlagen': '1,24', 'Kreierte Großchancen': '0,12', 'Schüsse aufs Tor': '0,62', 'Schussgenauigkeit': '83,3%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,25'}",31
2809,Stefan Schimmer,1. FC Heidenheim,1994,"{'Passquote': '61,4%', 'Zweikampfquote': '23,8%', 'Luftkämpfe': '12,5%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0,41', 'Geklärte Bälle': '0,41', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0,41', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '1,23', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,64', 'Schussgenauigkeit': '44,4%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",15
