ID,Name,Born,Position,Value,Squad,Zustand,Stats,Einsätze,Spieltagspunkte,Punkteschnitt,Punktetotal
1580,Marvin Schwäbe,1995,Torhüter, 0 ⌀  ,1. FC Köln,Fit,"{'Abgewehrte Schüsse': '59,5%', 'Paraden': '1,98', 'Weiße Weste': '0', 'Strafraum-beherrschung': '66,7%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '35,3%', 'Fehler vor Schuss/Gegentor': '0'}",3,50,"54,33",163
2532,Philipp Pentke,1985,Torhüter, 0 ⌀  ,1. FC Köln,Verletzung,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
0,Matthias Köbbing,1997,Torhüter, 0 ⌀  ,1. FC Köln,Fit,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
3561,Jonas Nickisch,2004,Torhüter, 0 ⌀  ,1. FC Köln,Fit,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
1249,Dominique Heintz,1993,Abwehrspieler, 0 ⌀  ,1. FC Köln,Fit,"{'Passquote': '75,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '4,09', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
2069,Timo Hübers,1996,Abwehrspieler," 0,84 ⌀ (7) ",1. FC Köln,Fit,"{'Passquote': '81,1%', 'Zweikampfquote': '57,1%', 'Luftkämpfe': '65,0%', 'Tacklingquote': '45,7%', 'Begangene Fouls': '1,55', 'Geklärte Bälle': '4,3', 'Abgefangene Bälle': '2,51', 'Balleroberungen': '1,91', 'Ballverluste': '0,24', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,36', 'Schussgenauigkeit': '37,5%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,84'}",3,76,"53,33",160
3190,Julian Chabot,1998,Abwehrspieler," 1,78 ⌀ (15) ",1. FC Köln,Fit,"{'Passquote': '84,8%', 'Zweikampfquote': '65,1%', 'Luftkämpfe': '62,9%', 'Tacklingquote': '48,1%', 'Begangene Fouls': '0,59', 'Geklärte Bälle': '3,33', 'Abgefangene Bälle': '1,78', 'Balleroberungen': '1,54', 'Ballverluste': '0,48', 'Erfolgreiche Dribblings': '25,0%', 'Torschussvorlagen': '0,12', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,24', 'Schussgenauigkeit': '33,3%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '1,78'}",3,112,"76,00",228
2349,Luca Kilian,1999,Abwehrspieler," 1,96 ⌀ (1) ",1. FC Köln,Fit,"{'Passquote': '76,9%', 'Zweikampfquote': '75,0%', 'Luftkämpfe': '100,0%', 'Tacklingquote': '100,0%', 'Begangene Fouls': '1,96', 'Geklärte Bälle': '5,87', 'Abgefangene Bälle': '1,96', 'Balleroberungen': '1,96', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '1,96'}",2,14,"8,00",16
4588,Elias Bakatukanda,2004,Abwehrspieler, 0 ⌀  ,1. FC Köln,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
2453,Leart Paçarada,1994,Abwehrspieler," 0,72 ⌀ (6) ",1. FC Köln,Fit,"{'Passquote': '69,9%', 'Zweikampfquote': '47,6%', 'Luftkämpfe': '31,6%', 'Tacklingquote': '25,0%', 'Begangene Fouls': '0,48', 'Geklärte Bälle': '1,67', 'Abgefangene Bälle': '0,84', 'Balleroberungen': '0,72', 'Ballverluste': '0,72', 'Erfolgreiche Dribblings': '60,0%', 'Torschussvorlagen': '1,79', 'Kreierte Großchancen': '0,36', 'Schüsse aufs Tor': '0,36', 'Schussgenauigkeit': '60,0%', 'Fehler vor Schuss/Gegentor': '0,12', 'Geblockte Bälle': '0,72'}",3,46,"37,33",112
2553,Noah Katterbach,2001,Abwehrspieler, 0 ⌀  ,1. FC Köln,Aufbautraining,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
7239,Max Finkgräfe,2004,Abwehrspieler, 0 ⌀  ,1. FC Köln,Fit,"{'Passquote': '62,5%', 'Zweikampfquote': '44,4%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '33,3%', 'Begangene Fouls': '0', 'Geklärte Bälle': '1,7', 'Abgefangene Bälle': '0', 'Balleroberungen': '1,7', 'Ballverluste': '3,4', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '1,7', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,85', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",2,,"-1,00",-2
1229,Benno Schmitz,1994,Abwehrspieler," 0,21 ⌀ (1) ",1. FC Köln,Fit,"{'Passquote': '66,8%', 'Zweikampfquote': '55,6%', 'Luftkämpfe': '45,5%', 'Tacklingquote': '26,7%', 'Begangene Fouls': '0,42', 'Geklärte Bälle': '1,68', 'Abgefangene Bälle': '0,42', 'Balleroberungen': '0,84', 'Ballverluste': '0,42', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0,21', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,21', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,21'}",3,1,"5,67",17
7161,Rasmus Carstensen,2000,Abwehrspieler," 0,16 ⌀ (1) ",1. FC Köln,Fit,"{'Passquote': '64,7%', 'Zweikampfquote': '42,9%', 'Luftkämpfe': '30,0%', 'Tacklingquote': '37,5%', 'Begangene Fouls': '1,29', 'Geklärte Bälle': '1,45', 'Abgefangene Bälle': '0,97', 'Balleroberungen': '1,45', 'Ballverluste': '3,07', 'Erfolgreiche Dribblings': '40,0%', 'Torschussvorlagen': '0,81', 'Kreierte Großchancen': '0,32', 'Schüsse aufs Tor': '0,32', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0,16', 'Geblockte Bälle': '0,16'}",3,8,"22,67",68
2702,Eric Martel,2002,Mittelfeldspieler," 0,62 ⌀ (3) ",1. FC Köln,Fit,"{'Passquote': '86,1%', 'Zweikampfquote': '47,9%', 'Luftkämpfe': '46,2%', 'Tacklingquote': '46,2%', 'Begangene Fouls': '1,45', 'Geklärte Bälle': '2,9', 'Abgefangene Bälle': '1,24', 'Balleroberungen': '1,24', 'Ballverluste': '1,03', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '0,41', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,62', 'Schussgenauigkeit': '60,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,62'}",3,120,"69,67",209
0,Emin Kujović,2004,Mittelfeldspieler, 0 ⌀  ,1. FC Köln,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
6175,Jacob Christensen,2001,Mittelfeldspieler, 0 ⌀  ,1. FC Köln,Verletzung,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
3029,Dejan Ljubičić,1997,Mittelfeldspieler," 0,12 ⌀ (1) ",1. FC Köln,Fit,"{'Passquote': '80,3%', 'Zweikampfquote': '40,0%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '41,7%', 'Begangene Fouls': '1,22', 'Geklärte Bälle': '0,12', 'Abgefangene Bälle': '1,1', 'Balleroberungen': '1,22', 'Ballverluste': '2,07', 'Erfolgreiche Dribblings': '25,0%', 'Torschussvorlagen': '0,73', 'Kreierte Großchancen': '0,24', 'Schüsse aufs Tor': '0,85', 'Schussgenauigkeit': '58,3%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,12'}",3,48,"54,33",163
3167,Mathias Olesen,2001,Mittelfeldspieler, 0 ⌀  ,1. FC Köln,Fit,"{'Passquote': '82,9%', 'Zweikampfquote': '44,4%', 'Luftkämpfe': '25,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0,76', 'Geklärte Bälle': '1,51', 'Abgefangene Bälle': '1,51', 'Balleroberungen': '0', 'Ballverluste': '0,76', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0,76', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,2,"2,67",8
3500,Denis Huseinbašić,2001,Mittelfeldspieler, 0 ⌀  ,1. FC Köln,Fit,"{'Passquote': '90,8%', 'Zweikampfquote': '46,7%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '37,5%', 'Begangene Fouls': '1,66', 'Geklärte Bälle': '0,83', 'Abgefangene Bälle': '0,83', 'Balleroberungen': '0,83', 'Ballverluste': '1,94', 'Erfolgreiche Dribblings': '40,0%', 'Torschussvorlagen': '0,55', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",1,,"1,00",1
0,Meiko Wäschenbach,2004,Mittelfeldspieler, 0 ⌀  ,1. FC Köln,Angeschlagen,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
1725,Mark Uth,1991,Mittelfeldspieler, 0 ⌀  ,1. FC Köln,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
1903,Florian Kainz,1992,Mittelfeldspieler," 0,14 ⌀ (1) ",1. FC Köln,Fit,"{'Passquote': '72,4%', 'Zweikampfquote': '54,8%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '57,9%', 'Begangene Fouls': '1,24', 'Geklärte Bälle': '0,28', 'Abgefangene Bälle': '0,14', 'Balleroberungen': '1,52', 'Ballverluste': '2,35', 'Erfolgreiche Dribblings': '55,0%', 'Torschussvorlagen': '2,07', 'Kreierte Großchancen': '0,28', 'Schüsse aufs Tor': '0,97', 'Schussgenauigkeit': '70,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,14'}",3,120,"63,00",189
3282,Faride Alidou,2001,Mittelfeldspieler, 0 ⌀  ,1. FC Köln,Fit,"{'Passquote': '71,2%', 'Zweikampfquote': '32,6%', 'Luftkämpfe': '36,4%', 'Tacklingquote': '14,3%', 'Begangene Fouls': '1,18', 'Geklärte Bälle': '0,39', 'Abgefangene Bälle': '1,18', 'Balleroberungen': '0,39', 'Ballverluste': '7,07', 'Erfolgreiche Dribblings': '20,0%', 'Torschussvorlagen': '0,39', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,57', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",1,18,"18,00",18
2201,Linton Maina,1999,Mittelfeldspieler," 0,23 ⌀ (1) ",1. FC Köln,Fit,"{'Passquote': '69,4%', 'Zweikampfquote': '41,9%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '42,9%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0,45', 'Balleroberungen': '0,68', 'Ballverluste': '4,06', 'Erfolgreiche Dribblings': '47,6%', 'Torschussvorlagen': '0,9', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,13', 'Schussgenauigkeit': '62,5%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,23'}",0,0,0,0
2903,Dimitrios Limnios,1998,Mittelfeldspieler, 0 ⌀  ,1. FC Köln,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
737,Luca Waldschmidt,1996,Stürmer," 0,59 ⌀ (3) ",1. FC Köln,Fit,"{'Passquote': '78,4%', 'Zweikampfquote': '35,6%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '37,5%', 'Begangene Fouls': '2,77', 'Geklärte Bälle': '0,99', 'Abgefangene Bälle': '0,79', 'Balleroberungen': '1,19', 'Ballverluste': '2,57', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '1,58', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,98', 'Schussgenauigkeit': '55,6%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,59'}",3,32,"74,33",223
1183,Davie Selke,1995,Stürmer," 0,16 ⌀ (1) ",1. FC Köln,Fit,"{'Passquote': '65,3%', 'Zweikampfquote': '58,6%', 'Luftkämpfe': '62,2%', 'Tacklingquote': '33,3%', 'Begangene Fouls': '1,31', 'Geklärte Bälle': '1,31', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,16', 'Ballverluste': '1,15', 'Erfolgreiche Dribblings': '80,0%', 'Torschussvorlagen': '0,98', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,15', 'Schussgenauigkeit': '53,8%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,16'}",2,,"16,00",32
4252,Florian Dietz,1998,Stürmer, 0 ⌀  ,1. FC Köln,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
2426,Sargis Adamyan,1993,Stürmer, 0 ⌀  ,1. FC Köln,Fit,"{'Passquote': '77,8%', 'Zweikampfquote': '33,3%', 'Luftkämpfe': '25,0%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0,51', 'Geklärte Bälle': '1,03', 'Abgefangene Bälle': '0', 'Balleroberungen': '1,03', 'Ballverluste': '1,54', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '1,03', 'Kreierte Großchancen': '0,51', 'Schüsse aufs Tor': '2,06', 'Schussgenauigkeit': '80,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,5,"19,67",59
2749,Steffen Tigges,1998,Stürmer, 0 ⌀  ,1. FC Köln,Fit,"{'Passquote': '55,6%', 'Zweikampfquote': '40,9%', 'Luftkämpfe': '35,7%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0,43', 'Geklärte Bälle': '0,86', 'Abgefangene Bälle': '0,43', 'Balleroberungen': '0', 'Ballverluste': '1,29', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0,86', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,29', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",1,35,"35,00",35
2765,Jan Thielmann,2002,Stürmer, 0 ⌀  ,1. FC Köln,Aufbautraining,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
4662,Damion Downs,2004,Stürmer, 0 ⌀  ,1. FC Köln,Fit,"{'Passquote': '70,0%', 'Zweikampfquote': '50,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '2,57', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
524,Oliver Baumann,1990,Torhüter, 0 ⌀  ,TSG Hoffenheim,Fit,"{'Abgewehrte Schüsse': '71,7%', 'Paraden': '3,59', 'Weiße Weste': '1', 'Strafraum-beherrschung': '100,0%', 'Abgewehrte Elfmeter': '100,0%', 'Großchancen vereitelt': '35,7%', 'Fehler vor Schuss/Gegentor': '0'}",3,145,"171,33",514
2852,Luca Philipp,2000,Torhüter, 0 ⌀  ,TSG Hoffenheim,Fit,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
2977,Nahuel Noll,2003,Torhüter, 0 ⌀  ,TSG Hoffenheim,Fit,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
477,Kevin Vogt,1991,Abwehrspieler," 1,52 ⌀ (11) ",TSG Hoffenheim,Fit,"{'Passquote': '84,9%', 'Zweikampfquote': '56,0%', 'Luftkämpfe': '66,7%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0,69', 'Geklärte Bälle': '3,74', 'Abgefangene Bälle': '0,69', 'Balleroberungen': '0,42', 'Ballverluste': '0,28', 'Erfolgreiche Dribblings': '75,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,28', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '1,52'}",3,79,"75,67",227
651,John Anthony Brooks,1993,Abwehrspieler," 0,81 ⌀ (6) ",TSG Hoffenheim,Fit,"{'Passquote': '82,6%', 'Zweikampfquote': '59,1%', 'Luftkämpfe': '70,6%', 'Tacklingquote': '23,5%', 'Begangene Fouls': '0,67', 'Geklärte Bälle': '6,71', 'Abgefangene Bälle': '2,01', 'Balleroberungen': '0,54', 'Ballverluste': '0,4', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0,27', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,4', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0,13', 'Geblockte Bälle': '0,81'}",3,220,"130,00",390
96,Kevin Akpoguma,1995,Abwehrspieler," 1,45 ⌀ (3) ",TSG Hoffenheim,Fit,"{'Passquote': '81,0%', 'Zweikampfquote': '63,0%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '1,45', 'Geklärte Bälle': '1,94', 'Abgefangene Bälle': '0,97', 'Balleroberungen': '1,94', 'Ballverluste': '0,97', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '0,48', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '1,45'}",1,,"118,00",118
2309,Kasim Adams,1995,Abwehrspieler, 0 ⌀  ,TSG Hoffenheim,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
4352,Stanley Nsoki,1999,Abwehrspieler, 0 ⌀  ,TSG Hoffenheim,Aufbautraining,"{'Passquote': '83,3%', 'Zweikampfquote': '50,0%', 'Luftkämpfe': '100,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '2,9', 'Geklärte Bälle': '14,52', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
2373,Ozan Kabak,2000,Abwehrspieler," 0,7 ⌀ (4) ",TSG Hoffenheim,Verletzung,"{'Passquote': '82,0%', 'Zweikampfquote': '50,0%', 'Luftkämpfe': '44,8%', 'Tacklingquote': '69,2%', 'Begangene Fouls': '0,87', 'Geklärte Bälle': '4,87', 'Abgefangene Bälle': '1,22', 'Balleroberungen': '1,57', 'Ballverluste': '0,7', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,7', 'Schussgenauigkeit': '57,1%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,7'}",2,,"150,00",300
6746,Attila Szalai,1998,Abwehrspieler," 0,43 ⌀ (1) ",TSG Hoffenheim,Fit,"{'Passquote': '76,2%', 'Zweikampfquote': '33,3%', 'Luftkämpfe': '60,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '1,3', 'Geklärte Bälle': '2,16', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0,43', 'Kreierte Großchancen': '0,43', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,43'}",2,104,"13,50",27
0,Joshua Quarshie,2004,Abwehrspieler, 0 ⌀  ,TSG Hoffenheim,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
2927,Marco John,2002,Abwehrspieler, 0 ⌀  ,TSG Hoffenheim,Verletzung,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
