player,nationality,position,team,age,birth_year,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,matches
Julian Weigl,de GER,MF,Dortmund,21,1995,21.6,1447,36,246,1089,122,2,1447,15,9,60.0,6,40.0,742,3821,1870,16,24,1,13,13,980,6,Matches
Mitchell Weiser,de GER,"DF,FW",Hertha BSC,23,1994,22.0,1461,42,275,757,449,26,1461,88,31,35.2,57,64.8,687,4011,1963,51,46,8,38,36,823,114,Matches
Wendell,br BRA,DF,Leverkusen,24,1993,23.5,1644,59,450,870,346,26,1641,29,21,72.4,8,27.6,882,4820,2815,67,42,8,22,11,962,76,Matches
Oscar Wendt,se SWE,DF,M'Gladbach,31,1985,27.3,1633,79,444,825,374,31,1633,9,4,44.4,5,55.6,697,2828,1437,26,26,6,15,6,909,96,Matches
Timo Werner,de GER,FW,RB Leipzig,21,1996,27.7,1060,4,51,418,609,181,1058,77,25,32.5,52,67.5,588,4414,2402,106,47,52,67,28,794,299,Matches
Jetro Willems,nl NED,"FW,DF",Eint Frankfurt,23,1994,18.5,1090,39,235,499,376,30,1090,51,22,43.1,29,56.9,436,2401,1296,42,18,11,13,20,465,90,Matches
William,br BRA,DF,Wolfsburg,22,1995,17.9,1297,67,405,641,264,6,1297,32,17,53.1,15,46.9,552,3118,1450,32,21,1,24,22,682,73,Matches
Marius Wolf,de GER,"MF,FW",Eint Frankfurt,22,1995,26.3,1302,33,228,614,480,73,1302,85,42,49.4,43,50.6,648,3720,2062,74,43,21,35,37,777,166,Matches
Bobby Wood,us USA,"FW,MF",Hamburger SV,24,1992,17.9,585,13,38,275,283,82,584,39,16,41.0,23,59.0,360,1607,618,23,21,13,49,45,443,94,Matches
Andriy Yarmolenko,ua UKR,"FW,MF",Dortmund,27,1989,11.5,578,8,48,247,289,66,578,44,16,36.4,28,63.6,371,2712,1341,40,25,20,19,19,462,114,Matches
Dan-Axel Zagadou,fr FRA,DF,Dortmund,18,1999,7.3,601,13,154,325,125,11,601,7,6,85.7,1,14.3,252,1103,402,7,9,0,12,6,348,46,Matches
Denis Zakaria,ch SUI,MF,M'Gladbach,20,1996,25.5,1281,68,330,810,164,24,1281,62,30,48.4,32,51.6,711,4038,1848,31,39,9,31,31,833,31,Matches
Robin Zentner,de GER,GK,Mainz 05,22,1994,15.0,560,461,557,3,0,0,560,1,0,0.0,1,100.0,257,1204,811,0,0,0,1,0,220,0,Matches
Ron-Robert Zieler,de GER,GK,Stuttgart,28,1989,34.0,1431,1102,1423,9,0,0,1431,1,1,100.0,0,0.0,700,3879,2371,0,0,0,0,0,611,0,Matches
Matthias Zimmermann,de GER,DF,Stuttgart,25,1992,0.9,54,5,17,27,11,2,54,1,0,0.0,1,100.0,21,121,61,2,0,0,0,0,25,1,Matches
Simon Zoller,de GER,"MF,FW",Köln,26,1991,10.7,377,9,59,168,156,33,377,16,6,37.5,10,62.5,154,927,463,20,9,5,13,5,248,70,Matches
Steven Zuber,ch SUI,"FW,DF",Hoffenheim,25,1991,15.9,1014,41,265,511,243,27,1014,26,10,38.5,16,61.5,507,2688,1545,38,25,4,18,14,644,75,Matches
Robert Žulj,at AUT,"MF,FW",Hoffenheim,25,1992,2.3,121,3,11,66,44,13,121,1,0,0.0,1,100.0,77,349,141,3,2,0,3,3,93,12,Matches
